artist_id,artist_name,track_id,track_name,release_date,track_popularity,album_image
2kucQ9jQwuD8jWdtR9Ef38,Sam Hunt,7aftSOGSOpSoIlVAQVBb71,Break Up In A Small Town,2014-10-27,69,https://i.scdn.co/image/ab67616d00001e029e6b694939f7495f67a0de33
05fG473iIaoy82BF1aGhL8,Slipknot,5hheGdf1cb4rK0FNiedCfK,The Devil in I,2014-10-15,74,https://i.scdn.co/image/ab67616d00001e02eed722040c6810f7a7da93ea
5q8HGNo0BjLWaTAhRtbwxa,Brantley Gilbert,0HZUp8fm9fh1Mitqx4CIOr,Bottoms Up,2014-01-01,67,https://i.scdn.co/image/ab67616d00001e028ddb78c1226755e19d8f61c6
10exVja0key0uqUkk6LJRT,Vance Joy,429EttO8gs0bDo2SQfUNSm,Georgia,2014-09-09,69,https://i.scdn.co/image/ab67616d00001e02a9929deb093a6617d2493b03
2IvkS5MXK0vPGnwyJsrEyV,Eric Church,1TKlBK9cSrM5u4CiL4SETS,Talladega,2014-01-01,68,https://i.scdn.co/image/ab67616d00001e0218ff9ad4c7341ebc5e77e88e
78SHxLdtysAXgywQ4vE0Oa,Bush,6dJODklApmve5IzgKWUqV2,Machinehead,2014-10-14,66,https://i.scdn.co/image/ab67616d00001e02b915466e715e0bf6c3da35a1
0kD8IT1CzF7js2XKM9lLLa,STARSET,3Xfg7AegXaDLoD5GOUMf2e,My Demons,2014,74,https://i.scdn.co/image/ab67616d00001e024133716cfc80f0a138dc5719
5Zq7R5qmi58ByYyBQTlNuk,Lee Brice,5aj0xPGiEUN3aI2oOYu14S,I Don't Dance,2014-09-09,68,https://i.scdn.co/image/ab67616d00001e02e4d79c56c88a996b4d64d099
0dvKgSdNB2U1gfp6ZcekYi,Frankie Ballard,6aNwDe5YH5YUPlpHkku52w,Sunshine & Whiskey,2014-04-03,67,https://i.scdn.co/image/ab67616d00001e026ef89a63afe94445d25b7233
2IvkS5MXK0vPGnwyJsrEyV,Eric Church,6hr4weuSidHy2LNMw8UVJ2,Like A Wrecking Ball,2014-01-01,67,https://i.scdn.co/image/ab67616d00001e0218ff9ad4c7341ebc5e77e88e
6pBNfggcZZDCmb0p92OnGn,Chase Rice,1pbjOhmFwYC09EYU5EwB5L,Ready Set Roll,2014-08-19,67,https://i.scdn.co/image/ab67616d00001e021e51f606e7ba450ac810e0a1
10exVja0key0uqUkk6LJRT,Vance Joy,6liNJDyWJjyHAgDnAX95bw,Fire and the Flood,2014-09-09,68,https://i.scdn.co/image/ab67616d00001e02a9929deb093a6617d2493b03
2FXC3k01G6Gw61bmprjgqS,Hozier,0aOluBqXYd0rFSCsgDyAWX,Take Me to Church,2014-10-07,66,https://i.scdn.co/image/ab67616d00001e020359731f8f8240580be3a9ee
1mfDfLsMxYcOOZkzBxvSVW,Cole Swindell,0Utg7sirTPqrs6Cx0FbriQ,Chillin' It,2014-02-18,66,https://i.scdn.co/image/ab67616d00001e024f239e3ce20b8e350244e84a
58R5LHkK3vkmEyGUPOR5kS,KONGOS,2kWowW0k4oFymhkr7LmvzO,Come with Me Now,2014-01-27,69,https://i.scdn.co/image/ab67616d00001e0267ff87e2839c5c93bb6e6a6a
2eam0iDomRHGBypaDQLwWI,Bleachers,5L95vS64rG1YMIFm1hLjyZ,Rollercoaster,2014-07-14,68,https://i.scdn.co/image/ab67616d00001e024849278ce9876ebea7353d66
77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,0xD23i0X1WjqMSYIxRfO80,Unfair,2014-11-28,71,https://i.scdn.co/image/ab67616d00001e02dc55b97e9bb9f1c0addc6d57
3AQRLZ9PuTAozP28Skbq8V,The Script,37sINbJZcFdHFAsVNsPq1i,Superheroes,2014-09-15,76,https://i.scdn.co/image/ab67616d00001e0259d2079e141301ab89b6cbc5
6B5c4sch27tWHAGdarpPaW,Seether,3bq8WiQrEXMwPAibYs7tpu,Nobody Praying For Me,2014-01-01,67,https://i.scdn.co/image/ab67616d00001e02754e9d511ba0f55c3b9bda4b
0a1gHP0HAqALbEyxaD5Ngn,Rascal Flatts,5S5rw0WLVCAux5B5bWCehK,I Like The Sound Of That,2014-01-01,64,https://i.scdn.co/image/ab67616d00001e0243fd2276b86d3909fbe4eb24
50OApTJurDusIo9dGTqSU4,Lilly Wood and The Prick,5fnA9mkIfScSqHIpeDyvck,Prayer in C - Robin Schulz Radio Edit,2014-05-16,76,https://i.scdn.co/image/ab67616d00001e020538d5d965798a403219a470
1UTPBmNbXNTittyMJrNkvw,Blake Shelton,0p1HtkrNYxv0iDfEKwXSTp,Sangria,2014-09-30,66,https://i.scdn.co/image/ab67616d00001e021eae4b4bee84c621dff76b32
2FXC3k01G6Gw61bmprjgqS,Hozier,1UWhx0pFZccP4jdCIZsj7U,Arsonist's Lullabye,2014-03-09,64,https://i.scdn.co/image/ab67616d00001e02d55d04d0d98816ddbcfd2b51
1hzfo8twXdOegF3xireCYs,Milky Chance,2UAWVtEwFLJqdJsT8FCzKX,Flashed Junk Mind,2014-10-14,64,https://i.scdn.co/image/ab67616d00001e02266539b00fd32cbcb7579f6c
2eam0iDomRHGBypaDQLwWI,Bleachers,1BwhFXqoIsePt21WyWIttb,I Wanna Get Better,2014-07-14,65,https://i.scdn.co/image/ab67616d00001e024849278ce9876ebea7353d66
3kzwYV3OCB010YfXMF0Avt,Alvvays,0KVWVuutF9Dn8li4HdyAeU,"Archie, Marry Me",2014-07-22,66,https://i.scdn.co/image/ab67616d00001e02c026df4196939fd87a2dc6d8
78SHxLdtysAXgywQ4vE0Oa,Bush,2ox1STg6AbcEHoHWlFtFwr,Comedown,2014-10-14,62,https://i.scdn.co/image/ab67616d00001e02b915466e715e0bf6c3da35a1
3B9O5mYYw89fFXkwKh7jCS,TK from Ling tosite sigure,1rN9QoVxw5U7TJkyaUR8C1,unravel,2014-08-27,74,https://i.scdn.co/image/ab67616d00001e02b11c3ab5cb818192b7a61fdd
2FXC3k01G6Gw61bmprjgqS,Hozier,0efT4YKQLQx2YHbp6vgRX8,Someone New,2014-10-07,64,https://i.scdn.co/image/ab67616d00001e020359731f8f8240580be3a9ee
77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,2013-04-19,92,https://i.scdn.co/image/ab67616d00001e028265a736a1eb838ad5a0b921
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,2013-09-09,95,https://i.scdn.co/image/ab67616d00001e024ae1c4c5c45aabe565499163
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,2013-09-09,90,https://i.scdn.co/image/ab67616d00001e024ae1c4c5c45aabe565499163
26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,2tznHmp70DxMyr2XhWLOW0,Cigarette Daydreams,2013-10-08,81,https://i.scdn.co/image/ab67616d00001e02fb1cb900d28642e668d77b12
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,2013-09-09,90,https://i.scdn.co/image/ab67616d00001e024ae1c4c5c45aabe565499163
