artist_name,artist_id,track_name,track_id,track_popularity,artist_popularity,artist_genres,artist_followers
Youth Fountain,5e9SnnT1mabuWwjwu6FrZD,Fallen Short,6CzUEClO6StUihnE2hnkDy,43,45,"['anthem emo', 'canadian pop punk', 'easycore', 'kelowna bc indie', 'pop punk', 'vancouver punk']",34045
Cherry Bullet,3IJCdgkBZbieocLZ4e94GZ,P.O.W! (Play On the World),2FgeeDfd0MeBi1bT8MP6ni,47,41,"['k-pop', 'k-pop girl group']",409511
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Super Bowl -Japanese ver.-,4j5BNv9LtiSkFLdvv06T0T,51,82,"['k-pop', 'k-pop boy group', 'pop']",13545818
Bien,2zhossaaVN2pXg5p8o101X,My Baby,4QI32cLrF64ZTPfIHwIH5w,54,53,"['kenyan pop', 'kenyan r&b']",144113
xikers,6QHP8St0MzfNDqjKpwtMht,Run,5Ae7aCUbM9MNmjj8pQbEVt,45,49,['k-pop boy group'],277703
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Amnesia,6tIIC3K58Sk6Et8KYmynez,52,46,"['k-pop', 'k-pop boy group']",974439
BLITZERS,3Exoh42YMeqnUvYahAGgUE,Macarena,2uNUAaUtyzy75qSwiVAa5Q,50,33,['k-pop boy group'],113632
Anselmo Ralph,1ts2oIXKCpWSRFnR78bulp,Mil y Una Noches,28VRHYVnhHIQMidDKOW1Qk,55,48,"['kizomba', 'musica angolana', 'portuguese pop', 'semba']",322135
XG,0LOK81e9H5lr61HlGGHqwA,SHOOTING STAR - CHILL REMIXX,6x6EnQMBGshAX5kIj4vlyo,52,66,['k-pop girl group'],1008880
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Blame On Me,76hpb4zuwh6bsBZCDfVYJy,46,82,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",3164524
JEONG SEWOON,2l9aF9jOgB7GI1uyNkx836,Fall in Love,2caagUVhaFFpWXop75bSt8,57,46,"['k-pop', 'korean ost']",284439
HYOLYN,78sJswwVn4P8aEhkF4K6fQ,Chemistry (Prod. Czaer),67apFn1yn2GNtLjNk3syQI,52,50,"['k-pop', 'korean r&b']",811322
MONSTA X,4TnGh5PKbSjpYqpIdlW5nz,Daydream,1UbjPSgETXPg3bdzYLCrhO,47,59,"['k-pop', 'k-pop boy group']",5233866
Emarosa,68tKVjVvcqUfKFFLr2j0Ek,Again,0Eef5uHiJVJO0nt4Zo4QCd,42,47,"['lexington ky indie', 'neon pop punk', 'pop emo', 'pop punk', 'progressive post-hardcore', 'screamo']",273295
Kep1er,5R7AMwDeroq6Ls0COQYpS4,The Door,74ecKkKxLkIOal5CbX9bbZ,48,57,['k-pop'],1375828
tripleS,5Z71xE9prhpHrqL5thVMyK,Enhanced Flower,1CSW8BLvSUd7AGGGSs52ji,48,54,['k-pop girl group'],285350
KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,Play Love Games (HANEUL Solo),0VTUCVuiOcMnCdGf63ywHu,49,60,['k-pop girl group'],288714
THE BOYZ,0CmvFWTX9zmMNCUi6fHtAx,We are,63LRh32O1eE0NbN2JsA8Rx,53,58,"['k-pop', 'k-pop boy group']",2763302
Youth Fountain,5e9SnnT1mabuWwjwu6FrZD,Identical Days,2rz7Mpa5QBShuFp0FkaZLt,43,45,"['anthem emo', 'canadian pop punk', 'easycore', 'kelowna bc indie', 'pop punk', 'vancouver punk']",34045
Xdinary Heroes,1khChLj7REGqjM043PlYyn,Bicycle,1abEhzM7SMGvrBKF8n0wlq,50,57,['k-pop boy group'],862401
HENRY,1sjw4xq2pAWy5Vdgba5QAt,SUMMER SKY,6QGzdTyc42vrNaQP3uH4jO,51,53,['k-pop'],510642
KARD,2JhAlkmukNvarUpGhTFXUQ,Fireworks,0d11VgTbOQ5xHHEFvX7i4n,48,55,['k-pop'],1904519
NMIXX,28ot3wh4oNmoFOdVajibBl,HOME,0nYtg6MqCDmolLI5vsSAy1,48,63,"['k-pop', 'k-pop girl group']",2131236
Whee In,0BqRGrwqndrtNkojXiqIzL,I Know I Know I Know (Beyond),5Pyv78q3DTzl2nZXwJ7E0o,49,52,"['k-pop', 'korean ost']",914347
P1Harmony,3JjvsPeGMbDJqsphe2z8xU,JUMP (English Version),7yjOkyF3S0Xp3r7vIIHZVv,45,56,"['k-pop', 'k-pop boy group']",898940
Kep1er,5R7AMwDeroq6Ls0COQYpS4,"Tropical Light (Sung by YUJIN, XIAOTING, YOUNGEUN, YESEO)",47TG54I4zDgIypM4KHpcUa,47,57,['k-pop'],1375828
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,紫陽花のような恋 (Hydrangea Love),5afpl2cZ88bvEfeBmpwX6m,52,76,"['k-pop', 'k-pop boy group']",9109873
MAMAMOO+,2uGx10VkBrI3GBvnQl81du,GGBB,04qiPs2ScJrI7hgQ8mz4im,50,41,['k-pop girl group'],122783
SHINee,2hRQKC0gqlZGPrmUKbcchR,The Feeling,6v9jWAmaqoBtkAyRp3H2WS,49,61,"['k-pop', 'k-pop boy group']",3110369
Kwon Jin Ah,0kRAVpQhUUArA8UnYwEdeZ,The Universe,0jcYPu6AvX7j9234LKB9Ee,53,45,"['k-indie', 'korean pop']",130909
Billlie,2GQxKDojobwBjZMPf7aoh0,nevertheless,26fVl2CYeXXxD4yEqmhrpM,46,52,['k-pop'],536996
ONEW,7sZ5ipSoboWdqXkdj6AXHo,O (Circle),7qVWT4IvUK7xI82QmaPnwa,47,43,['k-pop'],433228
WOODZ,6y9nlaoynxSvoTGY09Vdcy,Journey,6dxgKYAH0TvoSb16xD30rD,50,53,"['k-pop', 'korean r&b']",763727
ITZY,2KC9Qb60EaY0kW4eH68vr3,SUPERPOWERS,2T0cn0hvGrG8vqqB8sK4zX,53,70,"['k-pop', 'k-pop girl group']",6307930
MAMAMOO+,2uGx10VkBrI3GBvnQl81du,Chico malo,7kDmaRZ2kbxqcsJrynRR8i,50,41,['k-pop girl group'],122783
AILEE,3uGFTJ7JMllvhgGpumieHF,RA TA TA (Feat. Lil Cherry),37WwbTpUvG0Vi4kvGY14nP,50,56,['k-pop'],1141491
Tech N9ne,6UBA15slIuadJ8h2lPRPos,Death Tries Like An F5,1nll7b2f8VYksP3JjGAU3C,42,65,"['detroit hip hop', 'kansas city hip hop', 'pop rap']",2744091
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,紫陽花のような恋 (Hydrangea Love),31PF8eu76bgCLNzNm0ZmBX,56,76,"['k-pop', 'k-pop boy group']",9109873
BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Hangang Gongwon,58DPUgbOVwsLfAOs2oQBk9,47,64,"['k-pop', 'korean r&b']",1152556
Kep1er,5R7AMwDeroq6Ls0COQYpS4,Love on Lock,2HznwV9951XB9S6Jz8IJUy,48,57,['k-pop'],1375828
fromis_9,24nUVBIlCGi4twz4nYxJum,My Night Routine,0xfc5fhSz1FmSTvwDOwTR8,45,56,"['k-pop', 'k-pop girl group']",1180701
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,Tall Trees,4qGqErATT5F1RHayEJbOtT,49,73,['k-pop girl group'],7944655
STAYC,01XYiBYaoMJcNhPokrg0l0,LIT,5Wi1nGdQoyMxwFwKYxiaeN,0,61,"['k-pop', 'k-pop girl group']",1611711
Tech N9ne,6UBA15slIuadJ8h2lPRPos,Drill Sergeant,6PZo5se6fU1qBkwB7xWoM2,41,65,"['detroit hip hop', 'kansas city hip hop', 'pop rap']",2744091
JOONIL JUNG,2dhnFfsPxve8lzhwfXVFpS,A Song For You,2rZ9DFCQ1BvqGhEpwZY4xU,58,41,"['korean ost', 'korean pop']",57687
TWICE,7n2Ycct7Beij7Dj7meI4X0,SET ME FREE (ARMNHMR Remix) (ENG),6rEskoR1IPe8099gp8N5AL,49,77,"['k-pop', 'k-pop girl group', 'pop']",19350575
tripleS,5Z71xE9prhpHrqL5thVMyK,Cherry Talk,7CmjviM3EY4Xi7w8VzeULP,47,54,['k-pop girl group'],285350
CRAVITY,6FkhUhUwSPl3mGB6mmE8wn,FLY,1viV8VmcnieDaPOFSri8YO,46,47,['k-pop'],608315
Tech N9ne,6UBA15slIuadJ8h2lPRPos,W H A T (We're Hungry And Thirsty),4e2ySWd3bTj5KSiyJN3ndG,41,65,"['detroit hip hop', 'kansas city hip hop', 'pop rap']",2744091
KINGDOM,0p5Ot7c8cFHtS82hd1WBN3,COUP D’ETAT,48FbddQqJQzVP0CTkV8TZg,47,38,"['k-pop', 'k-pop boy group']",191461
AILEE,3uGFTJ7JMllvhgGpumieHF,I′m Sorry,3LUkaacGXrVcn8jo29Vymi,54,56,['k-pop'],1141491
Woody,37ZY7eIcTT28id2jfq8WYw,Flower in the Desert - Kor Version,7M3POeMOBCs6pwtDkVhBTi,50,40,['k-pop ballad'],33335
B.I,0UntV1Bw2hk3fbRrm9eMP6,4 Letters (feat. James Reid),3pL4fo9hYcN6NrqQvGagBh,46,60,['k-pop'],742421
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,UNFORGIVEN - Japanese ver.,31cPtAsM5gjCeQYhlwbIBD,51,76,['k-pop girl group'],3614292
Whee In,0BqRGrwqndrtNkojXiqIzL,Dance 4 You,38WfR73vuaWr2mIOjw9mLU,49,52,"['k-pop', 'korean ost']",914347
Kim MinSeok,3CHn74oCO6xiThDGQcDMeA,Never Ending Story,64104XJ1QlSXdsMkZJ8tnd,53,38,"['k-pop ballad', 'korean pop']",26843
TEMPEST,1iyFL3CRuKW7PXgPH4VxSP,DIVE,1CbdvkjFxRkMNu3M2Cq1Hc,56,49,['k-pop boy group'],171610
SHINee,2hRQKC0gqlZGPrmUKbcchR,Insomnia,4Zdw9Oh04fFclpTPXVH6y6,47,61,"['k-pop', 'k-pop boy group']",3110369
fromis_9,24nUVBIlCGi4twz4nYxJum,In the Mirror,0FKgAMwHRaJANpIiCInC2h,45,56,"['k-pop', 'k-pop girl group']",1180701
Whee In,0BqRGrwqndrtNkojXiqIzL,Breeze,6jXJlfZ3O43XYbiIJIpVB4,48,52,"['k-pop', 'korean ost']",914347
The Rose,5na1LmEmK2VzNLje9snJYW,Back To Me,6CO2Pilo39SdzIWH4bn6Ux,48,63,"['k-pop', 'k-pop boy group']",2520981
Tyson Yoshi,3dayhmhJfL4I8w1PuL9MqQ,你不會一輩子的愛上我,5FbxrTeMrO3zbLe3uLbYH7,61,49,"['hk-pop', 'hong kong hip hop']",68050
GOT the beat,6uNxlIP5lzPFf0BHuELOuX,Rose,1Bu2ogfsVZauj3IOvKJSNy,48,51,['k-pop'],666178
tripleS,5Z71xE9prhpHrqL5thVMyK,37.5 Celsius,7D6kLCaqE1WUwHCOSHPWJe,47,54,['k-pop girl group'],285350
THE BOYZ,0CmvFWTX9zmMNCUi6fHtAx,Passion Fruit,2XeRqG1KqX9WV0LeNaL5Ze,47,58,"['k-pop', 'k-pop boy group']",2763302
BIG Naughty,7cEaNXXTHx3LokbjUUyHal,Hopeless Romantic (Feat. LEE SUHYUN),0LY4jOJChwNOYUp2dTNEss,51,56,['k-pop ballad'],342682
ITZY,2KC9Qb60EaY0kW4eH68vr3,Spice,2uIZvCteW9ZapDvSkfRJ69,48,70,"['k-pop', 'k-pop girl group']",6307930
IVE,6RHTUrRF63xao58xh9FXYJ,WAVE,4KbAeP4MzcufUQUPjqTFyJ,50,74,['k-pop girl group'],3202857
EVERGLOW,3ZZzT0naD25RhY2uZvIKkJ,Make Me Feel,5bXiPL39Zz9ADxgB9CG4eF,46,58,"['k-pop', 'k-pop girl group']",2003622
INFINITE,1bkpTEmumLC3xc7HgMsttU,New Emotions,5fu1d5IE7fSnFPZ0hydoq0,50,49,"['k-pop', 'k-pop boy group']",912767
Unknown Mortal Orchestra,1LeVJ5GPeYDOVUjxx1y7Rp,The Garden,0xUeLKG6g1vGXSlHDsLKAf,45,58,"['art pop', 'indie rock', 'indie soul', 'indietronica', 'kiwi rock', 'neo-psychedelic', 'portland hip hop', 'psychedelic pop']",827230
SHINee,2hRQKC0gqlZGPrmUKbcchR,10X,21YNLIVSqtfGseAVrLnz7R,47,61,"['k-pop', 'k-pop boy group']",3110369
NINTYSIX,6PR5lyCpN2aFKgHUvY9B3O,SuperCharger,6dh7woGX8OfRUFanTAGhp4,51,29,['k-pop boy group'],4125
HEIZE,5dCvSnVduaFleCnyy98JMo,VingleVingle (Prod. R.Tee),4mSb6RA9eJnXuMWChHLpgn,47,57,"['k-pop', 'korean pop', 'korean r&b']",1149126
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Instrumental,5UwtK1ivT8kvtVmN8886VC,47,69,['k-pop girl group'],1384578
PURPLE KISS,62T5PGHWJ9sxP2SJq20IHq,T4ke,3hDB8HsTgd3TePDsEulE97,44,49,['k-pop'],411430
TAEYONG,6SKusTjOAPsTZ6kareKQdm,Virtual Insanity,3axUFP2RsTNTtz3gh3M8jK,51,57,['k-pop'],1211332
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Questions,6PQB42elTCFABaEyY7WX7R,44,82,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",3164524
PURPLE KISS,62T5PGHWJ9sxP2SJq20IHq,Biscuit,0EMSRWD0GpsNObz1aBDAPn,43,49,['k-pop'],411430
IVE,6RHTUrRF63xao58xh9FXYJ,Classic,6jSnUhuqsXWsmlTxvRDzl3,49,74,['k-pop girl group'],3202857
TREASURE,3KonOYiLsU53m4yT7gNotP,WONDERLAND,6OmHcaaSV2xVENrnL7Ep8v,43,66,['k-pop boy group'],3141331
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,I DO,4J1AUUtkxefSV7FpwmdQzR,48,73,['k-pop girl group'],7944655
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Happy Ending,6bk9pQwgyR4ihccicvOL9L,52,78,"['k-pop', 'k-pop boy group']",10621758
iKON,5qRSs6mvI17zrkJpOHkCoM,Tantara,07yTrKM5LJmKFfLyASA7O8,51,59,"['k-pop', 'k-pop boy group']",3501878
fromis_9,24nUVBIlCGi4twz4nYxJum,Wishlist,1zdl1HSCwuhwPIof0eADzj,44,56,"['k-pop', 'k-pop girl group']",1180701
iKON,5qRSs6mvI17zrkJpOHkCoM,U,4LKcNaDtBhpTN4rUVuRj0B,51,59,"['k-pop', 'k-pop boy group']",3501878
Deva,1aXtuiimQwgW8Xqztgp4Kf,Kaiya Idhu,4mmnx2ZsA2tgzarbJDzWvY,0,60,"['kollywood', 'tamil pop']",810748
Deva,1aXtuiimQwgW8Xqztgp4Kf,Seethatin Kaiyai Thotta,0RIg65vEwbzbPjbMfQSr1N,0,60,"['kollywood', 'tamil pop']",810748
Deva,1aXtuiimQwgW8Xqztgp4Kf,Aatha Muthu Mariyamma,6qXdKKyDMPmgXV4vl4xP3J,0,60,"['kollywood', 'tamil pop']",810748
Deva,1aXtuiimQwgW8Xqztgp4Kf,Oh Lovely,5r5fGnsabAw1KjAco7EELg,0,60,"['kollywood', 'tamil pop']",810748
Deva,1aXtuiimQwgW8Xqztgp4Kf,Veeranthan,1TYsaiPYPRIXcGxM8GXwTC,0,60,"['kollywood', 'tamil pop']",810748
Deva,1aXtuiimQwgW8Xqztgp4Kf,Eppo Mama Kacheri,3XEoJykw6GTqR2Lw4iIgTQ,0,60,"['kollywood', 'tamil pop']",810748
Standing Egg,6a3Mfrn2XBR1DfPg1QGa1d,You’re Precious,0grAbqXDOJDerhzeYB4wy3,55,44,"['k-indie', 'korean pop']",185183
Deva,1aXtuiimQwgW8Xqztgp4Kf,Pasamulla Pandiyare,3KMr603za4W2zJqIG4glJB,0,60,"['kollywood', 'tamil pop']",810748
Deva,1aXtuiimQwgW8Xqztgp4Kf,Manna Thottu Kumbidanum,3chkR1nkzOCjC0hmV39Mpa,0,60,"['kollywood', 'tamil pop']",810748
Deva,1aXtuiimQwgW8Xqztgp4Kf,Discovery Channel,2VEjbeFeHdE1FpINX4FZKb,0,60,"['kollywood', 'tamil pop']",810748
YOUNITE,4l4eMvpA4K7X02j08cbkNV,Love it,574gYm7iFWEUO4DbF5NGEF,46,33,['k-pop boy group'],61775
Deva,1aXtuiimQwgW8Xqztgp4Kf,Enaku Indru Deepavali,6p7DKTUxgwuC23v43VcYcU,0,60,"['kollywood', 'tamil pop']",810748
Deva,1aXtuiimQwgW8Xqztgp4Kf,Rukku Rukku,0TxMCQbsgQmTJEcH2pMBQW,0,60,"['kollywood', 'tamil pop']",810748
Kevin Morby,6fxk3UXHTFYET8qCT9WlBF,Dance With Me Child,10RRcep6tcFnzA8mHQVdCa,48,49,"['chamber pop', 'indie rock', 'kc indie', 'modern folk rock']",283945
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,舞い落ちる花びら（Fallin' Flower）,6toOcGbnoQgsExJB9gIjMD,51,78,"['k-pop', 'k-pop boy group']",10621758
Emarosa,68tKVjVvcqUfKFFLr2j0Ek,Attention,4zVjnJH7sMX1B2Ls32SzgV,40,47,"['lexington ky indie', 'neon pop punk', 'pop emo', 'pop punk', 'progressive post-hardcore', 'screamo']",273295
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Do It Like That (Jax Jones Remix),2FwNVwldrtc8454bYU5a9g,48,76,"['k-pop', 'k-pop boy group']",9109873
my little airport,3yfDRplDZh03Y0fEeCd6B0,駱駝,6j9BoWu8ows9OtIeSePZ9K,49,53,"['chinese indie', 'chinese indie rock', 'hong kong indie', 'hong kong rock', 'twee pop']",218841
ITZY,2KC9Qb60EaY0kW4eH68vr3,Voltage,7s6VLoIRXAwV6seA6rn5iC,47,70,"['k-pop', 'k-pop girl group']",6307930
TREASURE,3KonOYiLsU53m4yT7gNotP,G.O.A.T (RAP Unit),6Tb0YsLZ3V6M0EiNobm7Fi,43,66,['k-pop boy group'],3141331
MONSTA X,4TnGh5PKbSjpYqpIdlW5nz,LONE RANGER,0R4axRx5Y4rwYY22UZhx2e,46,59,"['k-pop', 'k-pop boy group']",5233866
Jimin,1oSPZhvZMIrWW5I41kPkkY,Angel Pt. 2 - Sped Up,6aB2aRNg9gTj6XMQkW0yQk,50,81,['k-pop'],6948238
P1Harmony,3JjvsPeGMbDJqsphe2z8xU,New Classic,0FP2JZyC9Y8WjkB9xGS6mW,45,56,"['k-pop', 'k-pop boy group']",898940
Apink,2uWcrwgWmZcQc3IPBs3tfU,D N D,1XrPkH2rQYgVMJeIMdUbRU,47,50,"['k-pop', 'k-pop girl group']",1245081
ONEUS,3CVYSpM7nfHFG5qCTW7Ht9,Simulation,5tL0w2xPkpc7WixVRXfAeI,48,53,"['k-pop', 'k-pop boy group']",928869
WayV,1qBsABYUrxg9afpMtyoFKz,Welcome To My Paradise,3peCAGvd86EKfjlYELknUB,48,61,"['chinese idol pop', 'k-pop']",2038184
Roy Kim,3ErHVJMsxTq2lLSmnONBm9,Let's Stay Well (My love X Roy Kim),3BlFzuu8yqE4bMrHKTViee,51,44,['korean pop'],260244
KyoungSeo,4rxWm4OrS8IRQ3YxDUwnJA,Everyday With You,4FpNWU5qCPCZR7LkuyuJr7,55,43,"['k-pop ballad', 'korean pop']",97138
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Back for More (with Anitta) (Performance Ver.),4TtwFAgN5WEJKUuMUv1hcP,48,76,"['k-pop', 'k-pop boy group']",9109873
CLASS:y,3jcfHmXvjOgHzfyVE55GzZ,Crack-Crack-Crackle,4cFkNoWvPbLJSe7bay50sI,50,37,['k-pop girl group'],146923
tripleS,5Z71xE9prhpHrqL5thVMyK,Black Soul Dress,6yN4vsxR9j1BAzxEdy7qlL,46,54,['k-pop girl group'],285350
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Do It Like That (Pop R&B Remix),5W1MGvhp0nDigx1vfYTaO8,47,76,"['k-pop', 'k-pop boy group']",9109873
PURPLE KISS,62T5PGHWJ9sxP2SJq20IHq,Mistake,76R1dAYusO6jBOCdSYmLW1,43,49,['k-pop'],411430
EPEX,4e2umhzNHTSeQnSCWPN0uT,FULL METAL JACKET,3DdEFAs5UmTIYIoDXTjD5U,47,41,"['k-pop', 'k-pop boy group']",210164
Gaho,3ybZTNrlK0QhL4rBxfLHOc,Yellow Light,55187ICycOt3kwQa9Vurne,56,51,['k-pop'],363796
GOT the beat,6uNxlIP5lzPFf0BHuELOuX,Alter Ego,08pPhcvPmphUEx3pEBZwGZ,47,51,['k-pop'],666178
Loco,2e4G04F77jxVuDYo44TCSm,Just Like This (Feat. george),47NJQJ5IJiNhSWbE6Ahytx,47,58,"['k-pop', 'k-rap', 'korean r&b']",411344
Rocket Punch,4hozqATxbpy9TwKWRT8QVO,BOOM,7snU7ER25gz87VKZ53ejS8,47,37,"['k-pop', 'k-pop girl group']",190476
Kep1er,5R7AMwDeroq6Ls0COQYpS4,Happy Ending,5wNbNbdfejtmNYq4jaMGWF,45,57,['k-pop'],1375828
aespa,6YVMFz59CuY7ngCxTxjpxE,Better Things - Dance Remix,62Q8xON11csaJlfmRF7Y5O,50,75,['k-pop girl group'],4110265
TAEYONG,6SKusTjOAPsTZ6kareKQdm,Move Mood Mode,4m4G6vkkOHy9zlIPm6nwea,51,57,['k-pop'],1211332
KEY,6XXKPxRX2WWPPtfodzpc2v,Can't Say Goodbye,020u6AekCG9lytydtX5pVu,47,52,['k-pop'],634344
TREASURE,3KonOYiLsU53m4yT7gNotP,Here I Stand,2muMPwLTvz3tnGg5Jz4rjA,55,66,['k-pop boy group'],3141331
Youth Fountain,5e9SnnT1mabuWwjwu6FrZD,Haiku,2Z9dvJ3CURZjxdulvjGqPR,41,45,"['anthem emo', 'canadian pop punk', 'easycore', 'kelowna bc indie', 'pop punk', 'vancouver punk']",34045
ODD EYE CIRCLE (ARTMS),10NiYZbV1kGr5cBygKTS5J,Sweet Crazy Love (Eng Ver.),3avDhp28YJx5z8luF4ne6P,48,45,['k-pop girl group'],123407
SUNMI,6MoXcK2GyGg7FIyxPU5yW6,Lights Out,1z7X7lFkoF2KRoDaxUfN99,47,57,['k-pop'],2662439
Youth Fountain,5e9SnnT1mabuWwjwu6FrZD,Fallen Short,1mbnRS3a0TgqsrahokSF43,42,45,"['anthem emo', 'canadian pop punk', 'easycore', 'kelowna bc indie', 'pop punk', 'vancouver punk']",34045
tripleS,5Z71xE9prhpHrqL5thVMyK,Colorful,3eTsQnDR30FXtkyOYFazC7,45,54,['k-pop girl group'],285350
ITZY,2KC9Qb60EaY0kW4eH68vr3,Blah Blah Blah,3hkxNGdl5GOOruFDsKbBoy,47,70,"['k-pop', 'k-pop girl group']",6307930
Youth Fountain,5e9SnnT1mabuWwjwu6FrZD,Roses In My Backpack,0unmFukTNfCHAXM7jsYREn,42,45,"['anthem emo', 'canadian pop punk', 'easycore', 'kelowna bc indie', 'pop punk', 'vancouver punk']",34045
Suresh Wadkar,0w4e7HVbqAHFPN6VkIlvhe,Huzur Is Kadar - Chill Trap,1wLlrxFStxz4QsplKr5q6t,0,59,"['bhajan', 'classic bollywood', 'filmi', 'garhwali pop', 'hare krishna']",1494001
Youth Fountain,5e9SnnT1mabuWwjwu6FrZD,A Few Notes For Orpheus,42gMHlHVsmcZyesCGDaY9u,41,45,"['anthem emo', 'canadian pop punk', 'easycore', 'kelowna bc indie', 'pop punk', 'vancouver punk']",34045
Suzy,4U80LJd8sG6U9YTFP5izka,R.U.N,6ZRkGwxywPUmjPLglrfqlq,50,51,['k-pop'],483545
CRAVITY,6FkhUhUwSPl3mGB6mmE8wn,Cheese,4pJONzTRaCfshJdrN051lr,46,47,['k-pop'],608315
Loco,2e4G04F77jxVuDYo44TCSm,PIKPIK,7B79L66MsXNrJPaIlRu7hS,46,58,"['k-pop', 'k-rap', 'korean r&b']",411344
SHINee,2hRQKC0gqlZGPrmUKbcchR,Sweet Misery,3n8FLiCA7kzqfWdRk450VJ,47,61,"['k-pop', 'k-pop boy group']",3110369
SHINee,2hRQKC0gqlZGPrmUKbcchR,Like It,4LeToSXpuo4XGo6an5ecAq,48,61,"['k-pop', 'k-pop boy group']",3110369
Youth Fountain,5e9SnnT1mabuWwjwu6FrZD,Patterns,6Pagqt0g3WyKIblKiRKSep,41,45,"['anthem emo', 'canadian pop punk', 'easycore', 'kelowna bc indie', 'pop punk', 'vancouver punk']",34045
The Beths,7DjwIxbe8kpw4pqnzAMoin,Watching The Credits,65yCbkRvxWK69hV6ORTK7t,40,47,"['auckland indie', 'bubblegrunge', 'indie rock', 'kiwi rock', 'modern power pop', 'nz indie']",134656
Aashish Yadav,6Q7zxRpatEpouz1e7dLbsG,Haradiya Re,5F1ZsRdeYHJyIv5oYoEwrV,47,46,['khortha pop'],30781
BIG Naughty,7cEaNXXTHx3LokbjUUyHal,Fxxxnds (Feat. Kim Min Seok of MeloMance),0S2GNnqAHC96zqB8ZIcxg4,49,56,['k-pop ballad'],342682
ODD EYE CIRCLE (ARTMS),10NiYZbV1kGr5cBygKTS5J,Did You Wait?,5wfZbLJ1tfLhsA3AYHrANx,44,45,['k-pop girl group'],123407
Whee In,0BqRGrwqndrtNkojXiqIzL,Bittersweet,0LuFJ3vQshqQUx0dTt8yYv,47,52,"['k-pop', 'korean ost']",914347
STAYC,01XYiBYaoMJcNhPokrg0l0,Poppy (Korean Ver.),7KqISJoXbapng18bmmG0oa,46,61,"['k-pop', 'k-pop girl group']",1611711
tripleS,5Z71xE9prhpHrqL5thVMyK,Oui,3LAtZiyrPu2QJFbipsDRWH,45,54,['k-pop girl group'],285350
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,ジュエリー (Prod. imase),27Ktms54Maeges2VYdsnec,49,76,['k-pop girl group'],3614292
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,24H,5jXlUt3NS0iu7pHYPqpK2O,50,78,"['k-pop', 'k-pop boy group']",10621758
Youth Fountain,5e9SnnT1mabuWwjwu6FrZD,Identical Days,4hrptHq1WUVnUIsZpyt3YE,41,45,"['anthem emo', 'canadian pop punk', 'easycore', 'kelowna bc indie', 'pop punk', 'vancouver punk']",34045
Suresh Wadkar,0w4e7HVbqAHFPN6VkIlvhe,Raja Pandharicha,6F8fI2NGLRvyJBH55RFIzR,0,59,"['bhajan', 'classic bollywood', 'filmi', 'garhwali pop', 'hare krishna']",1494001
Suresh Wadkar,0w4e7HVbqAHFPN6VkIlvhe,"Om Hai Jeevan Humara (From ""Arya Satsang"")",0ssMLAnlkvdZLizNjIaBYN,0,59,"['bhajan', 'classic bollywood', 'filmi', 'garhwali pop', 'hare krishna']",1494001
Suresh Wadkar,0w4e7HVbqAHFPN6VkIlvhe,Nachu Gavu Vithu Nave,5AhfS3dXXmzxxpqmGpPkVA,0,59,"['bhajan', 'classic bollywood', 'filmi', 'garhwali pop', 'hare krishna']",1494001
Suresh Wadkar,0w4e7HVbqAHFPN6VkIlvhe,"Shriman Narayan (Traditional Dhun) [From ""Shriman Narayan (Traditional Dhun)""]",5Ow8g1arXfSprP3MJDn4uJ,0,59,"['bhajan', 'classic bollywood', 'filmi', 'garhwali pop', 'hare krishna']",1494001
I.M,49tkHHS0mXwa5eLYvyvKyd,Habit,1RQqbSlookHZBgm5Cf3Sg4,46,43,['k-pop'],364053
Emarosa,68tKVjVvcqUfKFFLr2j0Ek,Woman,3rGAu4qRYLgF0hrxyLq7oe,40,47,"['lexington ky indie', 'neon pop punk', 'pop emo', 'pop punk', 'progressive post-hardcore', 'screamo']",273295
Lyn,1A6WCseWiK22oxqodg7vcy,I'll Always Be With You,0qXAC2U4E9XjF0FeGRsMh7,53,48,['korean pop'],260843
