artist_id,artist_name,artist_popularity,artist_followers,track_id,track_name,release_date,artist_genres,track_popularity,album_image
2LIk90788K0zvyj2JJVwkJ,Jack Harlow,82,3164524,5w7IRpQTMNA2EuWrHDmClX,Blame On Me,2023-04-28,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",62,https://i.scdn.co/image/ab67616d00001e02ef51095309fee985f2bc6987
2dIgFjalVxs4ThymZ67YCE,Stray Kids,82,13545818,5vMQIOhLw85H8WYIf1kEWw,Mixtape : Time Out,2023-06-02,"['k-pop', 'k-pop boy group', 'pop']",64,https://i.scdn.co/image/ab67616d00001e02e27ba26bc14a563bf3d09882
0UntV1Bw2hk3fbRrm9eMP6,B.I,60,742421,2nWVowkuFVY6hCRBylnaZh,Loved,2023-10-27,['k-pop'],62,https://i.scdn.co/image/ab67616d00001e026bad46f173e83d8de2b20026
7n2Ycct7Beij7Dj7meI4X0,TWICE,77,19350575,4JRjQE4sXKgOFURvvetuXi,MOONLIGHT SUNRISE (Jonas Blue Remix),2023-11-17,"['k-pop', 'k-pop girl group', 'pop']",58,https://i.scdn.co/image/ab67616d00001e020362e3e9cfd885620e6277f7
6SKusTjOAPsTZ6kareKQdm,TAEYONG,57,1211332,2gAX00D7NOBKdcKbOXdpFR,SHALALA,2023-06-05,['k-pop'],73,https://i.scdn.co/image/ab67616d00001e024472f91a5b006d2561a53196
7n2Ycct7Beij7Dj7meI4X0,TWICE,77,19350575,6rJjT5kPYhtXkUsot7tkjI,Alcohol-Free (English ver.),2023-11-22,"['k-pop', 'k-pop girl group', 'pop']",59,https://i.scdn.co/image/ab67616d00001e0285567802f7f91610875b2669
3JjvsPeGMbDJqsphe2z8xU,P1Harmony,57,898940,7e2t41hCiR0sV4Lgv555v3,Fall In Love Again,2023-11-08,"['k-pop', 'k-pop boy group']",62,https://i.scdn.co/image/ab67616d00001e028f76958fe38f7c98abea7a8a
6HvZYsbFfjnjFrWF950C9d,NewJeans,80,6282247,12Yy0hZrUebGnr3IrppPnW,Zero (J.I.D Remix),2023-06-20,"['k-pop', 'k-pop girl group']",64,https://i.scdn.co/image/ab67616d00001e0266daf96fd3f1a920cd2053e6
5069JTmv5ZDyPeZaCCXiCg,wave to earth,72,1338142,4ti11xaTQ4ZrLBglUyrkMX,evening glow,2023-04-20,['korean city pop'],63,https://i.scdn.co/image/ab67616d00001e02c21555708975ad94b1faf422
68KmkJeZGfwe1OUaivBa2L,ATEEZ,69,3374196,5Ku5uYEtkdpNlkgqU6p4ir,DJANGO,2023-06-16,"['k-pop', 'k-pop boy group']",62,https://i.scdn.co/image/ab67616d00001e02ba27e1c8a572e31571a4d589
7n2Ycct7Beij7Dj7meI4X0,TWICE,77,19350575,6cNj96qS6WfQwSCxWScFFW,CRY FOR ME (English ver.),2023-11-22,"['k-pop', 'k-pop girl group', 'pop']",58,https://i.scdn.co/image/ab67616d00001e0285567802f7f91610875b2669
7f4ignuCJhLXfZ9giKT7rH,NCT 127,69,7273469,4YGjBlNqjaUinn2aRkWcLG,Parade,2023-10-06,"['k-pop', 'k-pop boy group']",59,https://i.scdn.co/image/ab67616d00001e02e9fc95cc1d0fba3d48ce2d39
6RHTUrRF63xao58xh9FXYJ,IVE,74,3202857,5c1EubDxHdulbausF5CpX5,Either Way,2023-10-13,['k-pop girl group'],64,https://i.scdn.co/image/ab67616d00001e024d00ac692bae6ce08d2b49ad
5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,77,7105008,7dDY45rR3idfeCypFDrk0G,One and Only,2023-07-11,"['anime', 'k-pop boy group']",65,https://i.scdn.co/image/ab67616d00001e02379ddd38212be64d41e7250f
13rF01aOogvnkuQXOlgTW8,TAEMIN,64,2876764,5eiNEMoVsEDmKDQrqyrOer,"She Loves Me, She Loves Me Not",2023-10-30,['k-pop'],63,https://i.scdn.co/image/ab67616d00001e023aa2389906d8900db3b4a8ed
5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,77,7105008,1RGaIn89VUtXvJCXz1tDNb,Karma,2023-05-22,"['anime', 'k-pop boy group']",65,https://i.scdn.co/image/ab67616d00001e021d03b5e88cee6870778a4d27
6QHP8St0MzfNDqjKpwtMht,xikers,49,277703,2MeEPaL5HsW9njvrtP0Agj,TRICKY HOUSE,2023-03-30,['k-pop boy group'],64,https://i.scdn.co/image/ab67616d00001e02eb555e6d83960e5d082c9d73
4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,76,3614292,40CJrEAyXS8qe0BBFbYbJO,Perfect Night (Holiday Remix),2023-11-23,['k-pop girl group'],60,https://i.scdn.co/image/ab67616d00001e02f456ca5659f2d0169061b310
4TnGh5PKbSjpYqpIdlW5nz,MONSTA X,60,5233866,1F6qqwgyBjcIMzen8RrOXQ,Beautiful Liar,2023-01-09,"['k-pop', 'k-pop boy group']",64,https://i.scdn.co/image/ab67616d00001e02303c2dba413b58c5137c69c4
7f4ignuCJhLXfZ9giKT7rH,NCT 127,69,7273469,4M27cSWrLO7bVW8ISJXwNU,Space,2023-10-06,"['k-pop', 'k-pop boy group']",59,https://i.scdn.co/image/ab67616d00001e02e9fc95cc1d0fba3d48ce2d39
2KC9Qb60EaY0kW4eH68vr3,ITZY,70,6307930,3i7Z0CI7QIwnU4MVL0XJB9,Kill Shot,2023-07-31,"['k-pop', 'k-pop girl group']",62,https://i.scdn.co/image/ab67616d00001e024c2fcea217112b13312f8fb2
68KmkJeZGfwe1OUaivBa2L,ATEEZ,69,3374196,6UM7j0WbcGtk06c6pGKiQ6,Outlaw,2023-06-16,"['k-pop', 'k-pop boy group']",61,https://i.scdn.co/image/ab67616d00001e02ba27e1c8a572e31571a4d589
1oSPZhvZMIrWW5I41kPkkY,Jimin,81,6948238,0cxhv3PpIkmREXqobuB0zG,Like Crazy (Instrumental),2023-03-26,['k-pop'],66,https://i.scdn.co/image/ab67616d00001e02f9638e7ed5b7d42e9c514195
4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,76,3614292,2pCcl9FB4KCqYXYzloAMRK,Perfect Night (Sped Up ver.),2023-10-30,['k-pop girl group'],64,https://i.scdn.co/image/ab67616d00001e02c8a3d178713ec818a28586a5
6UbmqUEgjLA6jAcXwbM1Z9,BIBI,64,1152556,5TIwTvdD7OpJBt0tqIWLH3,Hongdae R&B,2023-08-31,"['k-pop', 'korean r&b']",62,https://i.scdn.co/image/ab67616d00001e02c5b27abd550a012f3d93d1ff
6UbmqUEgjLA6jAcXwbM1Z9,BIBI,64,1152556,60DPrTJRHzpGPSJXLiSdDX,Amigos (with Becky G),2023-11-17,"['k-pop', 'korean r&b']",63,https://i.scdn.co/image/ab67616d00001e0286aa667d96341fd6c41841e0
4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,76,3614292,3o0Nlc7DVVC39pfv4nTi9Y,?â„É¨?π„Ç≥?º„Éâ (Prod. imase),2023-11-19,['k-pop girl group'],60,https://i.scdn.co/image/ab67616d00001e024d2dfeba1f5485b6600a98ff
68KmkJeZGfwe1OUaivBa2L,ATEEZ,69,3374196,6QDcmN2Avrim8kNoCHkw9s,This World,2023-06-16,"['k-pop', 'k-pop boy group']",61,https://i.scdn.co/image/ab67616d00001e02ba27e1c8a572e31571a4d589
24nUVBIlCGi4twz4nYxJum,fromis_9,56,1180701,4lIAPwAU6R8PAy2WhykC4i,#menow,2023-06-05,"['k-pop', 'k-pop girl group']",62,https://i.scdn.co/image/ab67616d00001e0285cbf5f5fd777ff74de3bafa
0LOK81e9H5lr61HlGGHqwA,XG,66,1008880,4JDJdj7QuqHEqDuOeQzboZ,X-GENE,2023-09-27,['k-pop girl group'],65,https://i.scdn.co/image/ab67616d00001e02e9b58064013b722f09296b3e
6HaGTQPmzraVmaVxvz6EUc,Jung Kook,89,11467146,1q7KOfejpcT2qKlR9Fe0gG,Standing Next to You (Slow Jam Remix),2023-11-06,['k-pop'],63,https://i.scdn.co/image/ab67616d00001e023ee8cd8508e02c40ffda723b
28ot3wh4oNmoFOdVajibBl,NMIXX,63,2131236,09BWOhiJUaYufcOiKCA973,"Young, Dumb, Stupid",2023-03-12,"['k-pop', 'k-pop girl group']",65,https://i.scdn.co/image/ab67616d00001e02afb50d799e2312fafbb8f63b
6HaGTQPmzraVmaVxvz6EUc,Jung Kook,89,11467146,5cJLfmwZQgdSBTX6gJWNSQ,Standing Next to You (Latin Trap Remix),2023-11-06,['k-pop'],63,https://i.scdn.co/image/ab67616d00001e023ee8cd8508e02c40ffda723b
5V1qsQHdXNm4ZEZHWvFnqQ,Dreamcatcher,60,1294697,2PSqR2dQWllqSPHeUdCp1S,OOTD,2023-11-22,"['k-pop', 'k-pop girl group']",65,https://i.scdn.co/image/ab67616d00001e028c2e5ad74cb2c2156da791b9
4GJ6xDCF5jaUqD6avOuQT6,FIFTY FIFTY,69,1384578,28PCjIXE4NJWDIqpRsD3rl,Cupid ??Twin Ver. (feat. Sabrina Carpenter),2023-08-18,['k-pop girl group'],62,https://i.scdn.co/image/ab67616d00001e02c914491f9f97ab7100d51a9e
6HaGTQPmzraVmaVxvz6EUc,Jung Kook,89,11467146,1JedlGqkzYvVUITKsvhbPh,Seven (David Guetta Remix),2023-10-30,['k-pop'],64,https://i.scdn.co/image/ab67616d00001e0273e9b16ea59c2f0a97b40262
6HaGTQPmzraVmaVxvz6EUc,Jung Kook,89,11467146,5f2PxyFQF3Fz9R8WCaViH8,Standing Next to You (PBR&B Remix),2023-11-06,['k-pop'],62,https://i.scdn.co/image/ab67616d00001e023ee8cd8508e02c40ffda723b
6YVMFz59CuY7ngCxTxjpxE,aespa,75,4110265,4wQDjZtXjsFtU3BLSiIH4t,Salty & Sweet,2023-05-08,['k-pop girl group'],66,https://i.scdn.co/image/ab67616d00001e0204878afb19613a94d37b29ce
2dIgFjalVxs4ThymZ67YCE,Stray Kids,82,13545818,6e7SWgyx1EsEHmdDlsrbth,DLMLU,2023-02-22,"['k-pop', 'k-pop boy group', 'pop']",63,https://i.scdn.co/image/ab67616d00001e02aa1073c3edd459b6a23e012c
13rF01aOogvnkuQXOlgTW8,TAEMIN,64,2876764,3N6P6TQN0U0sBOfLF9v5Gv,Not Over You,2023-10-30,['k-pop'],62,https://i.scdn.co/image/ab67616d00001e023aa2389906d8900db3b4a8ed
5na1LmEmK2VzNLje9snJYW,The Rose,63,2520981,0kLWFPX9rbvzJ7XEadoNrN,Lifeline,2023-09-22,"['k-pop', 'k-pop boy group']",59,https://i.scdn.co/image/ab67616d00001e0233dff48e01d247461717ad9b
68KmkJeZGfwe1OUaivBa2L,ATEEZ,69,3374196,2fZ1DdMpQZIiPMIgyt27dT,Wake Up,2023-06-16,"['k-pop', 'k-pop boy group']",60,https://i.scdn.co/image/ab67616d00001e02ba27e1c8a572e31571a4d589
1gBUSTR3TyDdTVFIaQnc02,NCT DREAM,70,7391266,0XirDL81ptA2KlrZVpjP0k,Yogurt Shake,2023-07-17,['k-pop boy group'],59,https://i.scdn.co/image/ab67616d00001e02a1ee973dde5ec47914ebc0e1
5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,77,7105008,1ITbrYluZnnVIUXE4PAq2s,BLOSSOM,2023-08-01,"['anime', 'k-pop boy group']",65,https://i.scdn.co/image/ab67616d00001e027789c0db73420e655632906b
1gBUSTR3TyDdTVFIaQnc02,NCT DREAM,70,7391266,5OehhztxLfJeCxUMbFfPy6,Broken Melodies,2023-06-19,['k-pop boy group'],59,https://i.scdn.co/image/ab67616d00001e02c56ad1f03ab69a8a447d509c
6YVMFz59CuY7ngCxTxjpxE,aespa,75,4110265,0ijCESscFXtRc0dtDgu1Uv,Jingle Bell Rock,2023-11-24,['k-pop girl group'],65,https://i.scdn.co/image/ab67616d00001e021ca13e5d59a3a25e68fd7764
3paGCCtX1Xr4Gx53mSeZuQ,NCT U,64,4231252,7mLHba9b39oYWxxGVbPBXX,PADO,2023-08-28,"['k-pop', 'k-pop boy group']",52,https://i.scdn.co/image/ab67616d00001e020723ae056bdcdb6d2872a13f
6RHTUrRF63xao58xh9FXYJ,IVE,74,3202857,0dRSOmb7pqkkmjXCu5BYbe,Lips,2023-04-10,['k-pop girl group'],63,https://i.scdn.co/image/ab67616d00001e0225ef3cec1eceefd4db2f91c8
2KC9Qb60EaY0kW4eH68vr3,ITZY,70,6307930,5BCPIye83pj24VjCzQuL5F,BET ON ME,2023-07-31,"['k-pop', 'k-pop girl group']",61,https://i.scdn.co/image/ab67616d00001e024c2fcea217112b13312f8fb2
62T5PGHWJ9sxP2SJq20IHq,PURPLE KISS,49,411430,2th6UWbfVz3hsSDzQAKqy2,Sweet Juice,2023-02-15,['k-pop'],60,https://i.scdn.co/image/ab67616d00001e02d0a630ea925711a258bb3c93
5Z71xE9prhpHrqL5thVMyK,tripleS,54,285350,6QCPweR3aP6nj7P43WpiZs,Rising,2023-02-13,['k-pop girl group'],62,https://i.scdn.co/image/ab67616d00001e0246108c072c8e3db5e9ca9838
5069JTmv5ZDyPeZaCCXiCg,wave to earth,72,1338142,2KHXLUeYXiXnasuGzA2f8G,pink,2023-04-20,['korean city pop'],61,https://i.scdn.co/image/ab67616d00001e02c21555708975ad94b1faf422
6YVMFz59CuY7ngCxTxjpxE,aespa,75,4110265,1D2FpMD1Jg673KWNei2Ttw,Drama,2023-11-30,['k-pop girl group'],0,https://i.scdn.co/image/ab67616d00001e02be5b4203194d20c83189fae5
6HaGTQPmzraVmaVxvz6EUc,Jung Kook,89,11467146,763voaCk9m4ZrwHT6Zm1gV,Standing Next to You (Band Ver.),2023-11-06,['k-pop'],63,https://i.scdn.co/image/ab67616d00001e023ee8cd8508e02c40ffda723b
10NiYZbV1kGr5cBygKTS5J,ODD EYE CIRCLE (ARTMS),45,123407,3H0NA2Ri3murwBn5cDWugr,Air Force One,2023-07-12,['k-pop girl group'],59,https://i.scdn.co/image/ab67616d00001e020ea7adccb30f8de275ef1676
5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,77,7105008,2uXvTCV3s5LN9mdDW7hAkn,Keep Swimmin' Through,2023-11-03,"['anime', 'k-pop boy group']",63,https://i.scdn.co/image/ab67616d00001e0243b2533812791c25755cb440
7n2Ycct7Beij7Dj7meI4X0,TWICE,77,19350575,6bkTxw6m6vl8Oc3xtKBXN0,SET ME FREE (ENG),2023-03-10,"['k-pop', 'k-pop girl group', 'pop']",61,https://i.scdn.co/image/ab67616d00001e0259f57a5ca507a3d3fed81ea6
7n2Ycct7Beij7Dj7meI4X0,TWICE,77,19350575,3PeqOlET4ZX6CKGwrlAX7u,MORE & MORE (LEE HAE SOL Sped Up Remix),2023-11-22,"['k-pop', 'k-pop girl group', 'pop']",53,https://i.scdn.co/image/ab67616d00001e0285567802f7f91610875b2669
6YVMFz59CuY7ngCxTxjpxE,aespa,75,4110265,5PyBV5MUBu6citKOcIVa9S,Better Things - Sped Up Version,2023-11-18,['k-pop girl group'],0,https://i.scdn.co/image/ab67616d00001e02ffd97c36faa607faf5580aba
6YVMFz59CuY7ngCxTxjpxE,aespa,75,4110265,1XzrPCRhtDRdOiGl42EFKM,Spicy,2023-11-24,['k-pop girl group'],0,https://i.scdn.co/image/ab67616d00001e02729fd47e311c0ada795529d3
6YVMFz59CuY7ngCxTxjpxE,aespa,75,4110265,4vxd16cB2VUGGsFcOMD9If,Better Things,2023-11-17,['k-pop girl group'],0,https://i.scdn.co/image/ab67616d00001e027ef5fa9b065b1a5c5d9f4a7b
6YVMFz59CuY7ngCxTxjpxE,aespa,75,4110265,6C69LU0bv0H8UPGn83Iksw,Drama,2023-11-24,['k-pop girl group'],3,https://i.scdn.co/image/ab67616d00001e02c5b14d11054cba88246c66db
6YVMFz59CuY7ngCxTxjpxE,aespa,75,4110265,5rvpqs1hNUApf8OLOhM7FY,Better Things,2023-11-16,['k-pop girl group'],0,https://i.scdn.co/image/ab67616d00001e027494e5c7c69e5792168c4928
6YVMFz59CuY7ngCxTxjpxE,aespa,75,4110265,5GeY0hmOLsE0fioB9Xb55k,Better Things - Sped Up Version,2023-11-14,['k-pop girl group'],0,https://i.scdn.co/image/ab67616d00001e0270878d8ad9bf5f0d1c4c344e
6YVMFz59CuY7ngCxTxjpxE,aespa,75,4110265,0QjWUMVc3QB3U8kExmZnEI,Better Things - Sped Up Version,2023-11-18,['k-pop girl group'],0,https://i.scdn.co/image/ab67616d00001e02c2fc2209d476cd31fd9b6a80
6YVMFz59CuY7ngCxTxjpxE,aespa,75,4110265,5WGwDiT5U7D3IV16zOZkK0,Better Things - Sped Up Version,2023-11-18,['k-pop girl group'],0,https://i.scdn.co/image/ab67616d00001e02531bec157acdd2874849348c
6YVMFz59CuY7ngCxTxjpxE,aespa,75,4110265,0B9ht5LWEftNwUBIdkJBge,Better Things - Sped Up Version,2023-11-18,['k-pop girl group'],0,https://i.scdn.co/image/ab67616d00001e02737e4527867c6f251d32afcf
6HaGTQPmzraVmaVxvz6EUc,Jung Kook,89,11467146,1amaLBTe7l6zyWrWoq2Acy,3D (feat. Jack Harlow) (MK Remix),2023-10-30,['k-pop'],61,https://i.scdn.co/image/ab67616d00001e0270ddf54a36039489124cfb97
2LIk90788K0zvyj2JJVwkJ,Jack Harlow,82,3164524,2nK3bNHjO0IAMarcoN27UK,No Enhancers,2023-04-28,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",58,https://i.scdn.co/image/ab67616d00001e02ef51095309fee985f2bc6987
5na1LmEmK2VzNLje9snJYW,The Rose,63,2520981,1Rbo82TSzjBsQ3td7TvDQY,Nauseous,2023-09-22,"['k-pop', 'k-pop boy group']",58,https://i.scdn.co/image/ab67616d00001e0233dff48e01d247461717ad9b
1gBUSTR3TyDdTVFIaQnc02,NCT DREAM,70,7391266,2LqesWzQTXoMv01fZTz0rh,Broken Melodies - JVKE Remix,2023-11-17,['k-pop boy group'],60,https://i.scdn.co/image/ab67616d00001e0209bf80028d7e5ce11c1739c1
7n2Ycct7Beij7Dj7meI4X0,TWICE,77,19350575,2hN7kHEKFPFArDhJlg7UPm,The Feels (Ian Asher Remix),2023-11-22,"['k-pop', 'k-pop girl group', 'pop']",53,https://i.scdn.co/image/ab67616d00001e0285567802f7f91610875b2669
6RHTUrRF63xao58xh9FXYJ,IVE,74,3202857,2FNgoGLkE4AAOtYkQfiVL4,WAVE,2023-05-09,['k-pop girl group'],66,https://i.scdn.co/image/ab67616d00001e029254f2d47aa762c033f2682e
7n2Ycct7Beij7Dj7meI4X0,TWICE,77,19350575,0H8vXZHYrbMfYJlojEjiS3,MOONLIGHT SUNRISE (Jonas Blue Remix),2023-11-22,"['k-pop', 'k-pop girl group', 'pop']",53,https://i.scdn.co/image/ab67616d00001e0285567802f7f91610875b2669
7n2Ycct7Beij7Dj7meI4X0,TWICE,77,19350575,6EGkbPJrb88STcdfMu1j1y,WALLFLOWER,2023-03-10,"['k-pop', 'k-pop girl group', 'pop']",61,https://i.scdn.co/image/ab67616d00001e0259f57a5ca507a3d3fed81ea6
4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,76,3614292,07Kq5cRJkYNieu1rge3PZX,UNFORGIVEN - Japanese ver.,2023-08-08,['k-pop girl group'],65,https://i.scdn.co/image/ab67616d00001e029314c66dba40cd23e0bc75a7
6MoXcK2GyGg7FIyxPU5yW6,SUNMI,57,2662439,3SifPlW12FRs8OQP2VkXSi,STRANGER,2023-10-17,['k-pop'],64,https://i.scdn.co/image/ab67616d00001e023de9733addfb0b91b8eb30b0
6HaGTQPmzraVmaVxvz6EUc,Jung Kook,89,11467146,3zx83DU3JpDZCCBokLX5WB,Standing Next to You (Holiday Remix),2023-11-06,['k-pop'],61,https://i.scdn.co/image/ab67616d00001e023ee8cd8508e02c40ffda723b
7zYj9S9SdIunYCfSm7vzAR,JEON SOMI,63,2333604,4EsqgOzLn45dCHIDIhtg6W,Fast Forward,2023-08-07,['k-pop'],61,https://i.scdn.co/image/ab67616d00001e02c8f053fb33434f99e195e90f
7n2Ycct7Beij7Dj7meI4X0,TWICE,77,19350575,3b14obu61ODHmi0vjaajeF,SET ME FREE (Carneyval Remix),2023-11-22,"['k-pop', 'k-pop girl group', 'pop']",52,https://i.scdn.co/image/ab67616d00001e0285567802f7f91610875b2669
5Z71xE9prhpHrqL5thVMyK,tripleS,54,285350,2ivVS2ageitCQqnmmMaWoH,Girls??Capitalism,2023-08-17,['k-pop girl group'],62,https://i.scdn.co/image/ab67616d00001e028750055ba0503145b3e247e5
1kfWoWgCugPkyxQP8lkRlY,Jackson Wang,60,4130039,3ZrtBTReHr1xFDglmHwCX5,Slow (with Ciara),2023-04-17,['k-pop'],60,https://i.scdn.co/image/ab67616d00001e0221a2b6e1024db239857ec56d
5V1qsQHdXNm4ZEZHWvFnqQ,Dreamcatcher,60,1294697,3Jnwl9zlbFNEqKQjydxLxe,BONVOYAGE,2023-05-24,"['k-pop', 'k-pop girl group']",60,https://i.scdn.co/image/ab67616d00001e027a95bc64165227445ad40054
4XDi67ZENZcbfKnvMnTYsI,Jay Park,63,2042673,6gGtT4dIKt57gPubAGr9nY,Why,2023-11-17,"['k-pop', 'k-rap', 'korean r&b']",62,https://i.scdn.co/image/ab67616d00001e0246ab252d46cd0e53003e3142
1gBUSTR3TyDdTVFIaQnc02,NCT DREAM,70,7391266,63Czf03uph6EyJDL1z3x3z,Broken Melodies,2023-07-17,['k-pop boy group'],59,https://i.scdn.co/image/ab67616d00001e02a1ee973dde5ec47914ebc0e1
7n2Ycct7Beij7Dj7meI4X0,TWICE,77,19350575,0jn8sYeWOdYHjdF2cBmF75,CRAZY STUPID LOVE,2023-03-10,"['k-pop', 'k-pop girl group', 'pop']",63,https://i.scdn.co/image/ab67616d00001e0259f57a5ca507a3d3fed81ea6
6uNxlIP5lzPFf0BHuELOuX,GOT the beat,51,666178,0mlxHb4jbPr1PUBUv0WHRS,Stamp On It,2023-01-16,['k-pop'],63,https://i.scdn.co/image/ab67616d00001e028a595377408ac1b91186223b
3KonOYiLsU53m4yT7gNotP,TREASURE,66,3141331,0IkWksfw3Qxob96bjFKhyF,BONA BONA,2023-07-28,['k-pop boy group'],60,https://i.scdn.co/image/ab67616d00001e02b1e7b20382e9caa516b5a814
6YVMFz59CuY7ngCxTxjpxE,aespa,75,4110265,6qVqWJxIpsabUKBILG7d6N,Welcome To MY World (feat. n√¶vis),2023-05-02,['k-pop girl group'],63,https://i.scdn.co/image/ab67616d00001e02220771be23654c95cf787349
2FLqlgckDKdmpBrvLAT5BM,Eric Nam,58,2235528,42B4Es8RTR5Owcfy3GHAQs,Only for a Moment,2023-09-08,['k-pop'],58,https://i.scdn.co/image/ab67616d00001e0236b09ec7ebfb00b1a7e57e40
13rF01aOogvnkuQXOlgTW8,TAEMIN,64,2876764,0zjkBOwL8upqIOmufTO6tT,Night Away,2023-10-30,['k-pop'],60,https://i.scdn.co/image/ab67616d00001e023aa2389906d8900db3b4a8ed
7f4ignuCJhLXfZ9giKT7rH,NCT 127,69,7273469,2bOrjwAmNpzLZBIe51FAUq,Angel Eyes,2023-10-06,"['k-pop', 'k-pop boy group']",57,https://i.scdn.co/image/ab67616d00001e02e9fc95cc1d0fba3d48ce2d39
2dIgFjalVxs4ThymZ67YCE,Stray Kids,82,13545818,0q9IyhNXRse5fdfYEoFOdi,THE SOUND (Korean Ver.),2023-06-02,"['k-pop', 'k-pop boy group', 'pop']",61,https://i.scdn.co/image/ab67616d00001e02e27ba26bc14a563bf3d09882
6RHTUrRF63xao58xh9FXYJ,IVE,74,3202857,2avdbiswb0d5AFmyyz68xP,Blue Blood,2023-04-10,['k-pop girl group'],64,https://i.scdn.co/image/ab67616d00001e0225ef3cec1eceefd4db2f91c8
7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,78,10621758,7v8v911KfBuFkqXvuDOtNm,Dust,2023-04-24,"['k-pop', 'k-pop boy group']",65,https://i.scdn.co/image/ab67616d00001e0280e31ba0c05187e6310ef264
7Lq3yAtwi0Z7zpxEwbQQNZ,VIVIZ,56,385003,2tEuf4YE9NbDO39DI35QZd,Untie,2023-11-02,"['k-pop', 'k-pop girl group']",63,https://i.scdn.co/image/ab67616d00001e02047aaa5b1361b255b255e41d
6HaGTQPmzraVmaVxvz6EUc,Jung Kook,89,11467146,0nCAwowgJ2bV2g5EOE67Yi,Standing Next to You (Future Funk Remix),2023-11-06,['k-pop'],61,https://i.scdn.co/image/ab67616d00001e023ee8cd8508e02c40ffda723b
4GJ6xDCF5jaUqD6avOuQT6,FIFTY FIFTY,69,1384578,5CA3D0Tch1x4sky45aOcEq,Tell Me,2023-09-22,['k-pop girl group'],59,https://i.scdn.co/image/ab67616d00001e023013522be45e72a9b2514dd8
7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,78,10621758,0Qaw6haFnOnzDxQvXnxmGG,God of Music (Inst.),2023-10-23,"['k-pop', 'k-pop boy group']",64,https://i.scdn.co/image/ab67616d00001e02d07a54abba4f5060c2486e3c
4XDi67ZENZcbfKnvMnTYsI,Jay Park,63,2042673,4WOBcLq8VFP4xWLyNMAotu,Â¶≥Âú®?™Ë£° (WYA),2023-07-30,"['k-pop', 'k-rap', 'korean r&b']",61,https://i.scdn.co/image/ab67616d00001e0273a46408c36c65dae59d6422
2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,73,7944655,0W3ekPhkpDFjAym6E5RdPM,Flip It,2023-10-05,['k-pop girl group'],62,https://i.scdn.co/image/ab67616d00001e02092251708fe60effd6cea757
3CVYSpM7nfHFG5qCTW7Ht9,ONEUS,53,928869,3KXqLK4qPxr6qlrfzVVmNY,Baila Conmigo,2023-09-26,"['k-pop', 'k-pop boy group']",62,https://i.scdn.co/image/ab67616d00001e02290eace20077b044442383d0
4GJ6xDCF5jaUqD6avOuQT6,FIFTY FIFTY,69,1384578,7F3q1XtxXjKFoTyo14fGQn,Barbie Dreams (feat. Kaliii),2023-07-21,['k-pop girl group'],59,https://i.scdn.co/image/ab67616d00001e02d16ac0ec27653182d719ab36
0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,76,9109873,5z8PXrhJszWg8ejJ5alWo3,Back for More (with Anitta) (Performance Ver.),2023-09-15,"['k-pop', 'k-pop boy group']",62,https://i.scdn.co/image/ab67616d00001e02120b1c20ac6c8ff9452ee4d8
5R7AMwDeroq6Ls0COQYpS4,Kep1er,57,1375828,2nehY8ewjt4clnD40SclwM,Galileo,2023-09-25,['k-pop'],62,https://i.scdn.co/image/ab67616d00001e02773659f59fa337348b8214b6
5na1LmEmK2VzNLje9snJYW,The Rose,63,2520981,6Ca2C9ycBna1WXfL5cB6Gn,You're Beautiful,2023-08-25,"['k-pop', 'k-pop boy group']",59,https://i.scdn.co/image/ab67616d00001e02ddccb9dea1d81989e18f101a
4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,76,3614292,0sNfFxw3pJkVmRsgY781vM,"FEARNOT (Between you, me and the lamppost)",2023-05-01,['k-pop girl group'],62,https://i.scdn.co/image/ab67616d00001e02d71fd77b89d08bc1bda219c7
4TEK9tIkcoxib4GxT3O4ky,KISS OF LIFE,60,288714,70efTlnBNM8BvfhfPiqOBN,Nobody Knows,2023-11-08,['k-pop girl group'],63,https://i.scdn.co/image/ab67616d00001e0296d36aec71bf25f59df5cc96
13rF01aOogvnkuQXOlgTW8,TAEMIN,64,2876764,2xSDet34W2nais0jv6Oh5j,Blue,2023-10-30,['k-pop'],60,https://i.scdn.co/image/ab67616d00001e023aa2389906d8900db3b4a8ed
2dIgFjalVxs4ThymZ67YCE,Stray Kids,82,13545818,74zvsuvIImK08x0SyRdw78,Super Bowl -Japanese ver.-,2023-08-10,"['k-pop', 'k-pop boy group', 'pop']",64,https://i.scdn.co/image/ab67616d00001e022bf99b83ee939b83b3ab55b0
