artist_name,artist_id,track_name,track_id,track_popularity
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,今 -明日 世界が終わっても-,2dThVzsCkB0L8tWFvQH53N,67
KEY,6XXKPxRX2WWPPtfodzpc2v,Good & Great,51oDOYN8AOyzvOpcvRGyI8,63
The Rose,5na1LmEmK2VzNLje9snJYW,You're Beautiful,6DHPaizkhWLCUxDgrYZI0f,59
Overdose,32jdgEsyvdXqUoReMyR0gl,Over Me,59oJpXOayvcKGbTXbrZjzF,62
IVE,6RHTUrRF63xao58xh9FXYJ,섬찟 (Hypnosis),1tzeAVyGwvoHcVzDit0UeT,61
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,I DO,4DBLBCVLDOmJwRysidmjHL,62
j-hope,0b1sIQumIAsNbqAoIClSpy,MORE,36KFMe3Q3wLCXd9SUudx9M,69
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Band Ver.),1zAYWqTX6qyRCKe9KuCUx0,65
ITZY,2KC9Qb60EaY0kW4eH68vr3,RINGO,2zRz0XfYEtsHuVfrM8KaOP,62
WayV,1qBsABYUrxg9afpMtyoFKz,No One But You,5xWt3H5V105vBkAe4IzFqt,59
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,It Can't Be,2lW1lJSLatkcHxwDdCiSTB,57
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Standing Next to You (Instrumental),3mInLFp4KEUBV9qMZ67HPV,60
Stray Kids,2dIgFjalVxs4ThymZ67YCE,THE SOUND,0q8bRAh9BktYFcsFfXOOWI,62
WayV,1qBsABYUrxg9afpMtyoFKz,On My Youth - English Version,3aybnlPK0zZK2YRmlRm0Ph,61
The Rose,5na1LmEmK2VzNLje9snJYW,Eclipse,41kPgRfujefTii5rCkdqCS,56
The Rose,5na1LmEmK2VzNLje9snJYW,Wonder,5jhpphz9p3wuSThnkFCTZv,57
NCT 127,7f4ignuCJhLXfZ9giKT7rH,Yacht,0kMTK6RqBkUojGARhbQkaq,55
Crush,6aLdhHUqgdKE86xbtNmY8g,Hmm-cheat,7hYGWflgiI2aa25jOgL6eg,62
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Lovin' Me,63pHo56L4k2VLXqzt1shrK,58
wave to earth,5069JTmv5ZDyPeZaCCXiCg,nouvelle vague,5EkbJFiurqjmLcOy7TYT3u,57
Xdinary Heroes,1khChLj7REGqjM043PlYyn,Good enough,3tXTu7hcpy4clOR2VBVNUk,61
aespa,6YVMFz59CuY7ngCxTxjpxE,I'm Unhappy,6fzio74FGqFFsenYkbGPzR,62
wave to earth,5069JTmv5ZDyPeZaCCXiCg,dried flower,0silYl19ebS1wbruI3CNc9,58
NCT DOJAEJUNG,0W0w607z3JEA1vXLz9FVGw,Kiss,6iirdwpyu2Ohg3iVdu4vXl,60
D.O.,2CQZr2RPZmrcvDnaod1ldC,I Do,1uOFPJmg1yx3sfBqgv1JAS,66
BIBI,6UbmqUEgjLA6jAcXwbM1Z9,Amigos (with Becky G),2uFt5a1PPXz4vYwPnO8zqP,58
KARD,2JhAlkmukNvarUpGhTFXUQ,CAKE,7DFxvlzyT4thkXhtcio8Tu,62
wave to earth,5069JTmv5ZDyPeZaCCXiCg,calla,4i9FlOVdtyJUDEKPT63VpZ,59
NCT 127,7f4ignuCJhLXfZ9giKT7rH,Misty,3PEUcbHPhmnlG5w1EmjyWC,55
The Rose,5na1LmEmK2VzNLje9snJYW,Alive,1BcmLcfo4OICRgiMOtJHrv,58
TWICE,7n2Ycct7Beij7Dj7meI4X0,GOT THE THRILLS,1RVsbqAP1WFFXPiBXQYIah,60
WayV,1qBsABYUrxg9afpMtyoFKz,RODEO,3ekOQ88PAWfC2IrNb8koJe,59
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Gang Gang Gang,6fMM4VMig1pSp0Pd1paP0N,57
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,"Eve, Psyche & the Bluebeard’s wife (English Ver.)",1xaLyNaaZC3i5tmaDAWP76,61
NCT 127,7f4ignuCJhLXfZ9giKT7rH,Love is a beauty,2TleatXgsMdOYwV9dxmDjL,55
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Goodbye Now,1bIhEN6lxZTokWS7Qk5DJP,61
Eric Nam,2FLqlgckDKdmpBrvLAT5BM,Don't Leave Yet,3Y5jzpgo79Rsx86v0QvRqc,57
BOYS PLANET,49pGKUCSjzaCfv8gdTWG98,Jelly Pop,6fJW5vgrTBrKksFKApn7v2,61
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,Tall Trees,3NwamGRtyCi0MmVDjqOL2S,60
WayV,1qBsABYUrxg9afpMtyoFKz,Ain't No Thang,4udm7pXLOtZiuEhWByJAPC,58
The Rose,5na1LmEmK2VzNLje9snJYW,Angel (feat. Trevor Daniel),0SY2MvlKGm9ef2qF0VTgJW,56
TREASURE,3KonOYiLsU53m4yT7gNotP,B.O.M.B,4OVdshr1CletoUtcrLE0ZV,53
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Battle Ground,6TyUrD8PmqxYyPlYXNGLXq,61
Stray Kids,2dIgFjalVxs4ThymZ67YCE,THE SOUND,2ovMFHvl5jWOZdhd9hL7uf,60
MISAMO,0IwZVmMMGE7nNXS7vN9SIo,Marshmallow,1xAlI4oMjz8lJXO4iXik84,61
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Alesso Remix),748MqeDRJ401KBqwCn5zHB,60
Jay Park,4XDi67ZENZcbfKnvMnTYsI,Yesterday,4mPOgPXaXFBQ9dCg6OGEFv,59
NCT U,3paGCCtX1Xr4Gx53mSeZuQ,Call D,5YUUAvaJVo9j8VeWNhJshM,49
EXO,3cjEqqelV9zb4BYE3qDQ4O,Let Me In,5e6hUjvQG2inD4Svco0PvP,61
STAYC,01XYiBYaoMJcNhPokrg0l0,Poppy (Korean Ver.),7a86ARVnm366v2UY1z9Ak8,59
BIBI,6UbmqUEgjLA6jAcXwbM1Z9,I AM SHAMPOO,164rrRJLHNzPKIR82BCDQU,56
Junko Ohashi,7rGbODPTIVjzn3CTR6RCzE,テレフォン・ナンバー,4o5pAjHBuKose80OQRgXAg,57
ITZY,2KC9Qb60EaY0kW4eH68vr3,Psychic Lover,5Xik9Cid9UnaLMOyaDYO8F,59
EXO,3cjEqqelV9zb4BYE3qDQ4O,Let Me In,3s9YpuocAjzVt0NLshCrpT,60
aespa,6YVMFz59CuY7ngCxTxjpxE,ZOOM ZOOM,3DZwsHxTYjCcMUTcSkATPl,62
WayV,1qBsABYUrxg9afpMtyoFKz,INVINCIBLE,3gE8a2MYfwb4WBbEQFD25i,58
Dreamcatcher,5V1qsQHdXNm4ZEZHWvFnqQ,Rising,5DoDlDWyes37gLnVtsEFAL,59
Jimin,1oSPZhvZMIrWW5I41kPkkY,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) - Trailer Version",2GhOHZynysGm5B8R6iCihi,64
wave to earth,5069JTmv5ZDyPeZaCCXiCg,so real,6Y3DptA1KtLCr0ii61x2Sl,56
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Lost Me,4KTK0uE4uJlS2Y8Gtq81I9,61
The Rose,5na1LmEmK2VzNLje9snJYW,Cosmo,2YtrpGJ2B0wI52vH1jVSqB,55
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Higher,60KWPwY1iwKIOszBGXxlmh,57
NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,Poison,0JelY23AS8fyxqGT9kkibH,55
NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,Like We Just Met,7xlPmv0QzeklLt3Z4rckBE,56
MISAMO,0IwZVmMMGE7nNXS7vN9SIo,Funny Valentine,4xtgQGbQnII1buKgl5fguT,60
The Rose,5na1LmEmK2VzNLje9snJYW,Alive,5KDWBEPdhB7Yv1YVieS3PY,56
Jay Park,4XDi67ZENZcbfKnvMnTYsI,Candy (Feat. Zion.T),0luFANDtNNjcBXKazh3dV8,58
j-hope,0b1sIQumIAsNbqAoIClSpy,Equal Sign (Lollapalooza ver.),2JcJJjTFzpGo1G5nXqC6Qq,60
wave to earth,5069JTmv5ZDyPeZaCCXiCg,sunburn,0rn2B4vJ34nlrQJ9gIgiue,56
KAI,6iVo62B0bdTknRcrktCmak,Slidin',1kDHz6nhxNtdvh209RvyU6,56
wave to earth,5069JTmv5ZDyPeZaCCXiCg,pink horizon,11cbimZiHCAuJpSikkZdWN,58
Xdinary Heroes,1khChLj7REGqjM043PlYyn,Freakin' Bad,1gZxcX80pR6xThd2waYjuq,60
Kep1er,5R7AMwDeroq6Ls0COQYpS4,Giddy,6blIAzkMKENKqAfMwj5cZQ,58
fromis_9,24nUVBIlCGi4twz4nYxJum,Attitude,1jkoDKZBMInTDwGlqoPOFC,55
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Summer Mix),0aP1rlawWVSjuDSo7dbWRI,61
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Novel,4xr0Pc53xqpSEOWPMx0JI9,59
Billlie,2GQxKDojobwBjZMPf7aoh0,EUNOIA,5ICowHre7VraSKaRw3do8N,57
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid – Twin Ver. (feat. Sabrina Carpenter),3gvxWMX8XXWJd7AQRN7I01,57
Whee In,0BqRGrwqndrtNkojXiqIzL,In The Mood,1f7WTvoghCDULXgxMrwXAY,59
Stray Kids,2dIgFjalVxs4ThymZ67YCE,Social Path,3dxcr1h2eM5dgYeWjCQ41H,59
KEY,6XXKPxRX2WWPPtfodzpc2v,CoolAs,4SWwAqfQQrqWGm4t5573MA,56
Dreamcatcher,5V1qsQHdXNm4ZEZHWvFnqQ,Shatter,2pje4AQVUQuEbVTcNlnZ5v,58
8TURN,7tCg9aiVKZ5Cmhbfb7UoqM,TIC TAC,60Oo6tKR0ckwZsRr95NrjL,57
JEON SOMI,7zYj9S9SdIunYCfSm7vzAR,The Way,3b098hlA2uM27cENS4MI4g,54
Stray Kids,2dIgFjalVxs4ThymZ67YCE,There,6gHeWGamtOYHBd1LBZ7Fv6,59
Xdinary Heroes,1khChLj7REGqjM043PlYyn,Break the Brake,35tFDNRthpr63bVGF7G8GB,59
Eric Nam,2FLqlgckDKdmpBrvLAT5BM,House on a Hill,1nrrgAOPGSnBZ3KB3maQYj,54
BLACKSWAN,2ujaWf015QoP7x1u20Yq5G,Cat & Mouse,1gL38pTAlg8M9aypzumft8,55
ITZY,2KC9Qb60EaY0kW4eH68vr3,STYLE,0aZ8DSEdBJbBfrNtnqgJy3,59
TWICE,7n2Ycct7Beij7Dj7meI4X0,BLAME IT ON ME,2hQdmjAhYEuMuqNWZCsz1J,59
Crush,6aLdhHUqgdKE86xbtNmY8g,Ego,6YniytuSunB9HefGf4IxO9,56
Xdinary Heroes,1khChLj7REGqjM043PlYyn,PLUTO,261HjCXIPx0G5RAR7W660r,59
D.O.,2CQZr2RPZmrcvDnaod1ldC,Ordinary Days,6nZqsYlVsAAN4Q0MHVnLis,62
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,Paradise,0M0LPSeg23xSAELGs2TbXf,59
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,Lucid,4fg42mtrSFuKQ9NYBboiiN,59
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,Burn the Bridge,3NJ5Ksj7LNbvfNgEtl3o6Z,58
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (feat. Jack Harlow) (A. G. Cook Remix),7fQKDpB4i0hiQacjVCXVU2,59
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (David Guetta Remix - Extended),0EGVwtzxVKpwRP30ydQ8mZ,59
Eric Nam,2FLqlgckDKdmpBrvLAT5BM,Exist,5pN3aV3fTyaXOJzlb6Q9Hz,52
WayV,1qBsABYUrxg9afpMtyoFKz,Moonlight,3gTMZvfiqvg5zq2V5gO8g0,57
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,Back for More (with Anitta),1p0kTGMwMtSTcV7fAnkkQc,61
SHINee,2hRQKC0gqlZGPrmUKbcchR,JUICE,2ka8U0A2e93hBFA43mbgfy,56
j-hope,0b1sIQumIAsNbqAoIClSpy,Future (Lollapalooza ver.),4Q6S4uWD8dwpWiI3VkdBuV,59
IVE,6RHTUrRF63xao58xh9FXYJ,Cherish,3cw6T3OEgqLiqEDLDQPSnE,59
Eric Nam,2FLqlgckDKdmpBrvLAT5BM,Sink or Swim,5BFxJxzNIft1OegdFpdY8M,53
NCT U,3paGCCtX1Xr4Gx53mSeZuQ,Alley Oop,2lycyC7AIOSp811aJ5aRXR,47
tripleS,5Z71xE9prhpHrqL5thVMyK,Invincible,3FWXkGqJx0giJzQNqkcK74,59
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Lofi Mix),0anAdKplcEJcshuFGZS3cN,61
XG,0LOK81e9H5lr61HlGGHqwA,NEW DANCE,4P2ejFquT39cypsCqmTz68,58
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,Questions,1vB79KSHk7mAMufH8AHniQ,54
IVE,6RHTUrRF63xao58xh9FXYJ,Mine,2wsRZURBbDbaQUuVT9piu1,59
VIVIZ,7Lq3yAtwi0Z7zpxEwbQQNZ,PULL UP,4Jmrkz9hytD3jaLDkZ7Qvc,59
Dreamcatcher,5V1qsQHdXNm4ZEZHWvFnqQ,We Are Young,0qYwBOEOOscarO6LZceSL2,57
j-hope,0b1sIQumIAsNbqAoIClSpy,STOP (Lollapalooza ver.),5m5te1JAMYvJmEa5XnGTWi,59
NCT 127,7f4ignuCJhLXfZ9giKT7rH,Real Life,5eVxIY8kTGe9czhM5SCeR0,52
EXO,3cjEqqelV9zb4BYE3qDQ4O,Hear Me Out,09C8pAhOWcDiLL1n1I6lqt,58
MISAMO,0IwZVmMMGE7nNXS7vN9SIo,Marshmallow,1V6H3YoNZJ2WlPmwsaOXZx,58
WayV,1qBsABYUrxg9afpMtyoFKz,Lighthouse,3z4fGp3zP8dINj4s6fSRdW,56
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,0ZPYk85XfogUvnT16z2WkC,0
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,1XpVFjcBFYJryM33zho6QG,0
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,4h7fdS3YNEQ9W4UwhMXfMK,0
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,3wpya0FSkhdFJaNoM6PYGG,0
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,2v36kKQQ1qcO963z3EwGYk,0
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,3tdSWzq8Ksz7en2ZnPmOAw,2
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,1d2D1EyyF94JFIfzwiFI1B,0
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,6MW2kyuRK4GwUTqzUcJiL9,0
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,0PxzjoUSCG7GtSjdSKUY4o,0
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,2Ta0FR1Uf8lJaQcDtDbCuk,0
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,28t4ABlXGPSuFp9VmWowO8,0
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,4QCwWzzqV3slJvuZIqCL3G,0
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,5LHZpdMOGawsNAbC0xn6p1,0
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,2ICycSRrZDsyLRwsjdkVwi,0
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,00bzIN6srMAYiam7tZ0zah,0
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,5LHZpdMOGawsNAbC0xn6p1,0
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,2ICycSRrZDsyLRwsjdkVwi,0
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,3CxkWCkTQ7YY5D3ZKlMOyH,0
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,5j49PHwqmgkQPlA7dDah9q,0
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,4IxAB8NjzFHts1OGxs3Aqe,0
FIFTY FIFTY,4GJ6xDCF5jaUqD6avOuQT6,Cupid - Twin Ver.,7fg3kZXdD8s5ZloXHIVOkB,0
KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,TTG,3qqwxYn7GZhwRa93L388oA,57
MARK,70DFixYAFPv4Pf9kgSfR9O,Golden Hour,14sD1EmQ20kSJY3P0M82MY,59
D.O.,2CQZr2RPZmrcvDnaod1ldC,Wonder,6piqcwymeAa2yyqIP8AjNj,61
WayV,1qBsABYUrxg9afpMtyoFKz,Be Alright,4nx1ofp6LiFPZCWM952mXG,56
THE BOYZ,0CmvFWTX9zmMNCUi6fHtAx,LIP GLOSS,5yREbqEnoqMRuIOQ60t6as,58
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,Perfect Night (Slowed + Reverb ver.),5sVWwPuoQlZpvAFcF0MMjf,58
Xdinary Heroes,1khChLj7REGqjM043PlYyn,Freddy,4Zse4Tu3LKmkiGZlujIHGO,58
WOODZ,6y9nlaoynxSvoTGY09Vdcy,Drowning,4xeugB5MqWh0jwvXZPxahq,58
Parc Jae Jung,7kXQtwn3ZRTBc8JYNyGwQy,Let's Say Goodbye,2KNEK9rGKQKKNE6FTt8PvQ,55
Eric Nam,2FLqlgckDKdmpBrvLAT5BM,undefined,1HqnN6edmkJ24A7xc7KKkz,52
aespa,6YVMFz59CuY7ngCxTxjpxE,Welcome To MY World (feat. nævis),3q5qpprtugUIEPExuI7tRD,59
D.O.,2CQZr2RPZmrcvDnaod1ldC,The View,5MvrUHwkiKxT18YmmnBh5Y,61
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,"Eve, Psyche & the Bluebeard’s wife (feat. Demi Lovato)",5zYrD1r49ex3WJk6iVIhfw,59
ITZY,2KC9Qb60EaY0kW4eH68vr3,Sugar-holic,47YvjyoCQpYwZbRj0Rs985,55
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,Choices,0THn1agoZT9wJXkITUz6dJ,59
THE BOYZ,0CmvFWTX9zmMNCUi6fHtAx,ROAR,7yP9oxhtOozkCptLHJoq3l,55
D.O.,2CQZr2RPZmrcvDnaod1ldC,Lost,5XLb6KA3Iykc5bY8vSk9Sq,60
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (feat. Jack Harlow) (Sped Up),1ewYtP6BZlak8qokzZe4Bx,58
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,All Night,1abAIeSQCbdPcxWgiwDOmL,58
HYOLYN,78sJswwVn4P8aEhkF4K6fQ,This love (feat. Paul Blanco),7vgvV8dD2L0l7pMSOBPD26,55
NCT DOJAEJUNG,0W0w607z3JEA1vXLz9FVGw,Can We Go Back,5pclRrU254BhS94sYWeCxt,57
Jay Park,4XDi67ZENZcbfKnvMnTYsI,Rock With You - Spotify Singles,1hncbzqfhChm8PS0UeoVY6,57
THE BOYZ,0CmvFWTX9zmMNCUi6fHtAx,Honey,7ibId5hMDtmIVei21YXEYd,56
KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,Bye My Neverland,7n6L2QVQ0eDqXUVRZ8qpY8,57
Jay Park,4XDi67ZENZcbfKnvMnTYsI,Love Is Ugly (Feat. Hwa Sa),3MUmPh3UxWs9p25e6B3M7N,56
XG,0LOK81e9H5lr61HlGGHqwA,LEFT RIGHT REMIXX - FEAT. CIARA & JACKSON WANG // PROD BY JAKOPS,4Fd2BjzdKHzrc2uY7zmMar,57
BSS,1uAT5bTSp6dWbNmixIUP5t,LUNCH,0MMIrw3mCssQj4uqJlBzdp,60
NCT U,3paGCCtX1Xr4Gx53mSeZuQ,Kangaroo,6b30ItDzcKL2oLwW8p7cRa,46
JEON SOMI,7zYj9S9SdIunYCfSm7vzAR,Pisces,32g63Iumwcy21B2W31onXw,51
TREASURE,3KonOYiLsU53m4yT7gNotP,B.O.M.B - KABOOM ver.,435tPAXJyzIEBzxYsHeUhd,52
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,"Eve, Psyche & the Bluebeard’s wife (Rina Sawayama Remix)",7y2WZKii5EQkpGUef37XkR,56
Weeekly,73B9bjqS2Z5KLXNGqXf64m,VROOM VROOM,4lOlKcHOovGeQtCGWnEzKy,56
Dreamcatcher,5V1qsQHdXNm4ZEZHWvFnqQ,Intro : This My Fashion,3j7Jy420l2J0ZpfWuVlhBQ,54
ITZY,2KC9Qb60EaY0kW4eH68vr3,Bratty,5Z0gyPr6idyscwLribVpFH,54
Crush,6aLdhHUqgdKE86xbtNmY8g,Bad Habits (Feat. LeeHi),6HKktb4MMeYSKFnNExGfKg,52
Jimin,1oSPZhvZMIrWW5I41kPkkY,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) - Trailer Version",2rgCR1PPHPGJBppdBOqor0,58
EXO,3cjEqqelV9zb4BYE3qDQ4O,Cinderella,7I5GXijbz8XNZjbn45t8bu,58
Loco,2e4G04F77jxVuDYo44TCSm,NOT OK (Feat. MINNIE),0tSDqQOK8EgoRxYXWkP5rR,56
MISAMO,0IwZVmMMGE7nNXS7vN9SIo,Behind The Curtain,14nturKxV48wR3lbknehiu,59
NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,Blue Wave,4qJYwbYkxvijEEbTk5uF4m,53
STAYC,01XYiBYaoMJcNhPokrg0l0,﻿I Wanna Do,4o5kutixgRy60bljwP4zyr,52
KISS OF LIFE,4TEK9tIkcoxib4GxT3O4ky,My 808,4eYHnUeE6mVXKg6S7kOatk,56
xikers,6QHP8St0MzfNDqjKpwtMht,Koong,3qiAJa0kAWCYigVU4oflbC,53
XG,0LOK81e9H5lr61HlGGHqwA,GRL GVNG,2YLwxR4HLqsBdQG2Uw3J5C,56
xikers,6QHP8St0MzfNDqjKpwtMht,DO or DIE,6brb7SXjhqHOxsj0jkyQVH,54
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,Sara Sara,0aLkYYO8w7T0U2Vhb0pe2O,57
Jimin,1oSPZhvZMIrWW5I41kPkkY,Angel Pt. 2 - Acoustic Version,46rplB2GaD79JaBn94qfqi,57
Billlie,2GQxKDojobwBjZMPf7aoh0,BYOB (bring your own best friend) (English Ver.),7HHXNsEX2efKGaPGq7xHk2,53
DKB,4DoedGw38ubJdAT1edFsIx,All Yours,4JtKUwFm3pMmnFfKL8Xdh1,51
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (feat. Jack Harlow) (Slowed Down),0dzT72K2RElXDMuMOyuKOI,57
Stray Kids,2dIgFjalVxs4ThymZ67YCE,There,3jHSFa6SJUwp4Za5DNEaCh,55
Crush,6aLdhHUqgdKE86xbtNmY8g,No Break (Feat. Dynamicduo),7ptvAVljlaWLh8jzF4fzjd,52
THE BOYZ,0CmvFWTX9zmMNCUi6fHtAx,Rat In The Trap,2Qzhytub5VZr5pnanz3EAa,55
NCT DREAM,1gBUSTR3TyDdTVFIaQnc02,SOS,41N6tMSAvEqQf9t3jDqaWa,53
H1-KEY,5GwQwY63I9hrUUFlQB8FYU,Rose Blossom,29j6SXQOmfSbiemMriO25W,57
IVE,6RHTUrRF63xao58xh9FXYJ,NOT YOUR GIRL,05aq7OhxdoLiUKOigmiqcj,58
Jack Harlow,2LIk90788K0zvyj2JJVwkJ,No Enhancers,2IUufUksvNg2TfQ3qYyPk9,52
IVE,6RHTUrRF63xao58xh9FXYJ,궁금해 (Next Page),5vYsQareJoW2jRJjiTFo6K,57
XG,0LOK81e9H5lr61HlGGHqwA,TGIF,1yA3dhcyPsVY5rDJ9V8cOD,57
EXO,3cjEqqelV9zb4BYE3qDQ4O,Hear Me Out,44EXniDpWap2veS1gH1svO,57
wave to earth,5069JTmv5ZDyPeZaCCXiCg,akira,442Jhyz6R651pFVegY6DPl,53
EXO,3cjEqqelV9zb4BYE3qDQ4O,Love Fool,6xiWbjsJD3pBKdM8tH46qH,57
EXO,3cjEqqelV9zb4BYE3qDQ4O,Private Party,6UbC3x9AIQEnJn5CLrtXge,56
STAYC,01XYiBYaoMJcNhPokrg0l0,﻿Not Like You,1HnJhU3MhAnRQzdkFm6xQr,51
JEON SOMI,7zYj9S9SdIunYCfSm7vzAR,Fxxked Up,2WnW22LCBA3fW2ZpXeuzeC,52
STAYC,01XYiBYaoMJcNhPokrg0l0,﻿Be Mine,3g4jq4wctEo0fVaTDKjk3Q,51
TWICE,7n2Ycct7Beij7Dj7meI4X0,Hare Hare,3QcJghvqRS17RoPPP0C2sp,57
ENHYPEN,5t5FqBwTcgKTaWmfEbwQY9,BLOSSOM,1kfpDfQdK7oDxfw4XgSJT1,58
D.O.,2CQZr2RPZmrcvDnaod1ldC,I Do,0ZcR7coiBX0o874aaB3HtQ,59
DAWN 던,7DxCK6bwfQC3F2ajZ02R2F,Dear My Light,0UXLLeFAFbo5JbSR9C4STe,56
Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Nightfall Mix),2D9Xezc9lJi8Dk088VyQt1,57
KEY,6XXKPxRX2WWPPtfodzpc2v,Killer,62DuGCeDO3gfVkKe0gBM9m,55
KAI,6iVo62B0bdTknRcrktCmak,Say You Love Me,6eTTfUgRT21VXq2C2eJ9F3,53
aespa,6YVMFz59CuY7ngCxTxjpxE,'Til We Meet Again,60Uio68M57PwKEgZxSutL6,58
Crush,6aLdhHUqgdKE86xbtNmY8g,Satisfied (Feat. PENOMECO),098PNoz1gqOosflpfTjyqh,51
Eric Nam,2FLqlgckDKdmpBrvLAT5BM,Don't Leave Yet,2YGLz59p5T0CMXeceMltiD,53
xikers,6QHP8St0MzfNDqjKpwtMht,ROCKSTAR,34St2IIfAjXcb18wVUYd3x,54
MISAMO,0IwZVmMMGE7nNXS7vN9SIo,Rewind you,1ND5rLpNQsyLxRd84HysSn,55
NCT DOJAEJUNG,0W0w607z3JEA1vXLz9FVGw,Strawberry Sunday,0Ki5UBToUGKXAQp1JxvRDb,54
ODD EYE CIRCLE (ARTMS),10NiYZbV1kGr5cBygKTS5J,Love Me Like,6RfJoChxhURYpzwb7ixpsK,51
THE BOYZ,0CmvFWTX9zmMNCUi6fHtAx,Bad Luck,0NRgCTU8TTaiVlbqcNblyJ,54
IVE,6RHTUrRF63xao58xh9FXYJ,Heroine,171vXOYrexGMVNEMA5rs00,57
BOYS PLANET,49pGKUCSjzaCfv8gdTWG98,Hot Summer,4eSaL5oRwSHcMGvmIrgYzP,58
LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,Guardian,1hXpqrmqmlYMfpF23fb8mK,57
PURPLE KISS,62T5PGHWJ9sxP2SJq20IHq,7HEAVEN,3ZvaNnxZATJ4bA41Vkbssc,52
