danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,url,track_href,analysis_url,duration_ms,time_signature,uri
0.806,0.737,5,-5.497,1,0.053,0.0599,1.46E-05,0.169,0.424,128.045,audio_features,67apFn1yn2GNtLjNk3syQI,,https://api.spotify.com/v1/tracks/67apFn1yn2GNtLjNk3syQI,https://api.spotify.com/v1/audio-analysis/67apFn1yn2GNtLjNk3syQI,179933,4,spotify:track:67apFn1yn2GNtLjNk3syQI
0.788,0.654,5,-3.505,1,0.0707,0.343,0,0.141,0.377,128.088,audio_features,1UbjPSgETXPg3bdzYLCrhO,,https://api.spotify.com/v1/tracks/1UbjPSgETXPg3bdzYLCrhO,https://api.spotify.com/v1/audio-analysis/1UbjPSgETXPg3bdzYLCrhO,146227,4,spotify:track:1UbjPSgETXPg3bdzYLCrhO
0.637,0.891,1,-3.195,1,0.114,0.348,0,0.0885,0.706,160.127,audio_features,0Eef5uHiJVJO0nt4Zo4QCd,,https://api.spotify.com/v1/tracks/0Eef5uHiJVJO0nt4Zo4QCd,https://api.spotify.com/v1/audio-analysis/0Eef5uHiJVJO0nt4Zo4QCd,205906,4,spotify:track:0Eef5uHiJVJO0nt4Zo4QCd
0.783,0.915,6,-3.353,0,0.0394,0.177,0,0.0858,0.845,107.011,audio_features,74ecKkKxLkIOal5CbX9bbZ,,https://api.spotify.com/v1/tracks/74ecKkKxLkIOal5CbX9bbZ,https://api.spotify.com/v1/audio-analysis/74ecKkKxLkIOal5CbX9bbZ,181720,4,spotify:track:74ecKkKxLkIOal5CbX9bbZ
0.711,0.613,9,-7.953,0,0.0676,0.397,0.000518,0.131,0.233,114.011,audio_features,1CSW8BLvSUd7AGGGSs52ji,,https://api.spotify.com/v1/tracks/1CSW8BLvSUd7AGGGSs52ji,https://api.spotify.com/v1/audio-analysis/1CSW8BLvSUd7AGGGSs52ji,113733,4,spotify:track:1CSW8BLvSUd7AGGGSs52ji
0.805,0.822,9,-4.461,1,0.175,0.366,4.30E-05,0.312,0.703,104.957,audio_features,0VTUCVuiOcMnCdGf63ywHu,,https://api.spotify.com/v1/tracks/0VTUCVuiOcMnCdGf63ywHu,https://api.spotify.com/v1/audio-analysis/0VTUCVuiOcMnCdGf63ywHu,180307,4,spotify:track:0VTUCVuiOcMnCdGf63ywHu
0.475,0.755,9,-3.787,1,0.0674,0.309,0,0.0719,0.24,171.592,audio_features,63LRh32O1eE0NbN2JsA8Rx,,https://api.spotify.com/v1/tracks/63LRh32O1eE0NbN2JsA8Rx,https://api.spotify.com/v1/audio-analysis/63LRh32O1eE0NbN2JsA8Rx,195747,4,spotify:track:63LRh32O1eE0NbN2JsA8Rx
0.509,0.919,10,-2.275,1,0.0694,0.00194,0.00339,0.363,0.556,112.603,audio_features,2rz7Mpa5QBShuFp0FkaZLt,,https://api.spotify.com/v1/tracks/2rz7Mpa5QBShuFp0FkaZLt,https://api.spotify.com/v1/audio-analysis/2rz7Mpa5QBShuFp0FkaZLt,184267,4,spotify:track:2rz7Mpa5QBShuFp0FkaZLt
0.387,0.884,0,-1.8,1,0.0897,0.0364,0,0.146,0.414,178.152,audio_features,1abEhzM7SMGvrBKF8n0wlq,,https://api.spotify.com/v1/tracks/1abEhzM7SMGvrBKF8n0wlq,https://api.spotify.com/v1/audio-analysis/1abEhzM7SMGvrBKF8n0wlq,190880,4,spotify:track:1abEhzM7SMGvrBKF8n0wlq
0.69,0.691,8,-5.532,1,0.0374,0.0838,0,0.059,0.81,133.943,audio_features,6QGzdTyc42vrNaQP3uH4jO,,https://api.spotify.com/v1/tracks/6QGzdTyc42vrNaQP3uH4jO,https://api.spotify.com/v1/audio-analysis/6QGzdTyc42vrNaQP3uH4jO,174091,4,spotify:track:6QGzdTyc42vrNaQP3uH4jO
0.756,0.769,6,-3.137,1,0.0619,0.188,0,0.324,0.522,104.919,audio_features,0d11VgTbOQ5xHHEFvX7i4n,,https://api.spotify.com/v1/tracks/0d11VgTbOQ5xHHEFvX7i4n,https://api.spotify.com/v1/audio-analysis/0d11VgTbOQ5xHHEFvX7i4n,191160,4,spotify:track:0d11VgTbOQ5xHHEFvX7i4n
0.705,0.889,3,-1.894,1,0.213,0.0462,0,0.107,0.678,157.923,audio_features,0nYtg6MqCDmolLI5vsSAy1,,https://api.spotify.com/v1/tracks/0nYtg6MqCDmolLI5vsSAy1,https://api.spotify.com/v1/audio-analysis/0nYtg6MqCDmolLI5vsSAy1,160147,4,spotify:track:0nYtg6MqCDmolLI5vsSAy1
0.53,0.754,4,-3.831,0,0.0478,0.314,0,0.11,0.592,135.202,audio_features,5Pyv78q3DTzl2nZXwJ7E0o,,https://api.spotify.com/v1/tracks/5Pyv78q3DTzl2nZXwJ7E0o,https://api.spotify.com/v1/audio-analysis/5Pyv78q3DTzl2nZXwJ7E0o,157107,4,spotify:track:5Pyv78q3DTzl2nZXwJ7E0o
0.802,0.675,2,-5.127,1,0.0761,0.0374,0,0.106,0.682,120.921,audio_features,7yjOkyF3S0Xp3r7vIIHZVv,,https://api.spotify.com/v1/tracks/7yjOkyF3S0Xp3r7vIIHZVv,https://api.spotify.com/v1/audio-analysis/7yjOkyF3S0Xp3r7vIIHZVv,163267,4,spotify:track:7yjOkyF3S0Xp3r7vIIHZVv
0.864,0.677,6,-3.333,0,0.0383,0.12,0,0.141,0.932,123.048,audio_features,47TG54I4zDgIypM4KHpcUa,,https://api.spotify.com/v1/tracks/47TG54I4zDgIypM4KHpcUa,https://api.spotify.com/v1/audio-analysis/47TG54I4zDgIypM4KHpcUa,182933,4,spotify:track:47TG54I4zDgIypM4KHpcUa
0.475,0.653,2,-4.667,1,0.0405,0.00686,0,0.0881,0.388,169.692,audio_features,5afpl2cZ88bvEfeBmpwX6m,,https://api.spotify.com/v1/tracks/5afpl2cZ88bvEfeBmpwX6m,https://api.spotify.com/v1/audio-analysis/5afpl2cZ88bvEfeBmpwX6m,232737,4,spotify:track:5afpl2cZ88bvEfeBmpwX6m
0.77,0.771,6,-2.849,1,0.117,0.0956,0,0.302,0.911,137.893,audio_features,04qiPs2ScJrI7hgQ8mz4im,,https://api.spotify.com/v1/tracks/04qiPs2ScJrI7hgQ8mz4im,https://api.spotify.com/v1/audio-analysis/04qiPs2ScJrI7hgQ8mz4im,185787,4,spotify:track:04qiPs2ScJrI7hgQ8mz4im
0.485,0.858,6,-3.848,1,0.0741,0.0254,0,0.0953,0.46,172.015,audio_features,6v9jWAmaqoBtkAyRp3H2WS,,https://api.spotify.com/v1/tracks/6v9jWAmaqoBtkAyRp3H2WS,https://api.spotify.com/v1/audio-analysis/6v9jWAmaqoBtkAyRp3H2WS,233493,4,spotify:track:6v9jWAmaqoBtkAyRp3H2WS
0.514,0.331,8,-6.857,1,0.0297,0.588,0,0.179,0.187,83.87,audio_features,0jcYPu6AvX7j9234LKB9Ee,,https://api.spotify.com/v1/tracks/0jcYPu6AvX7j9234LKB9Ee,https://api.spotify.com/v1/audio-analysis/0jcYPu6AvX7j9234LKB9Ee,220107,4,spotify:track:0jcYPu6AvX7j9234LKB9Ee
0.687,0.761,10,-2.981,0,0.144,0.137,0,0.112,0.723,99.942,audio_features,26fVl2CYeXXxD4yEqmhrpM,,https://api.spotify.com/v1/tracks/26fVl2CYeXXxD4yEqmhrpM,https://api.spotify.com/v1/audio-analysis/26fVl2CYeXXxD4yEqmhrpM,205934,4,spotify:track:26fVl2CYeXXxD4yEqmhrpM
0.635,0.455,1,-5.433,1,0.0661,0.484,6.95E-06,0.137,0.177,89.956,audio_features,7qVWT4IvUK7xI82QmaPnwa,,https://api.spotify.com/v1/tracks/7qVWT4IvUK7xI82QmaPnwa,https://api.spotify.com/v1/audio-analysis/7qVWT4IvUK7xI82QmaPnwa,197227,4,spotify:track:7qVWT4IvUK7xI82QmaPnwa
0.468,0.659,7,-4.774,1,0.0321,0.0352,0.000109,0.554,0.189,147.881,audio_features,6dxgKYAH0TvoSb16xD30rD,,https://api.spotify.com/v1/tracks/6dxgKYAH0TvoSb16xD30rD,https://api.spotify.com/v1/audio-analysis/6dxgKYAH0TvoSb16xD30rD,198440,4,spotify:track:6dxgKYAH0TvoSb16xD30rD
0.781,0.933,8,-2.075,1,0.199,0.352,0,0.0404,0.658,129.911,audio_features,2T0cn0hvGrG8vqqB8sK4zX,,https://api.spotify.com/v1/tracks/2T0cn0hvGrG8vqqB8sK4zX,https://api.spotify.com/v1/audio-analysis/2T0cn0hvGrG8vqqB8sK4zX,175600,4,spotify:track:2T0cn0hvGrG8vqqB8sK4zX
0.82,0.769,11,-2.467,0,0.0629,0.182,0,0.0398,0.774,121.988,audio_features,7kDmaRZ2kbxqcsJrynRR8i,,https://api.spotify.com/v1/tracks/7kDmaRZ2kbxqcsJrynRR8i,https://api.spotify.com/v1/audio-analysis/7kDmaRZ2kbxqcsJrynRR8i,159067,4,spotify:track:7kDmaRZ2kbxqcsJrynRR8i
0.671,0.867,1,-2.307,1,0.0657,0.0882,0,0.165,0.419,123.942,audio_features,37WwbTpUvG0Vi4kvGY14nP,,https://api.spotify.com/v1/tracks/37WwbTpUvG0Vi4kvGY14nP,https://api.spotify.com/v1/audio-analysis/37WwbTpUvG0Vi4kvGY14nP,177453,4,spotify:track:37WwbTpUvG0Vi4kvGY14nP
0.727,0.879,1,-3.24,1,0.109,0.085,0,0.211,0.359,97.494,audio_features,1nll7b2f8VYksP3JjGAU3C,,https://api.spotify.com/v1/tracks/1nll7b2f8VYksP3JjGAU3C,https://api.spotify.com/v1/audio-analysis/1nll7b2f8VYksP3JjGAU3C,173239,3,spotify:track:1nll7b2f8VYksP3JjGAU3C
0.475,0.653,2,-4.667,1,0.0405,0.00686,0,0.0881,0.388,169.692,audio_features,31PF8eu76bgCLNzNm0ZmBX,,https://api.spotify.com/v1/tracks/31PF8eu76bgCLNzNm0ZmBX,https://api.spotify.com/v1/audio-analysis/31PF8eu76bgCLNzNm0ZmBX,232737,4,spotify:track:31PF8eu76bgCLNzNm0ZmBX
0.408,0.466,7,-7.406,1,0.0466,0.543,0,0.166,0.274,143.611,audio_features,58DPUgbOVwsLfAOs2oQBk9,,https://api.spotify.com/v1/tracks/58DPUgbOVwsLfAOs2oQBk9,https://api.spotify.com/v1/audio-analysis/58DPUgbOVwsLfAOs2oQBk9,238455,4,spotify:track:58DPUgbOVwsLfAOs2oQBk9
0.764,0.927,5,-2.467,0,0.0775,0.0613,0,0.341,0.766,126.055,audio_features,2HznwV9951XB9S6Jz8IJUy,,https://api.spotify.com/v1/tracks/2HznwV9951XB9S6Jz8IJUy,https://api.spotify.com/v1/audio-analysis/2HznwV9951XB9S6Jz8IJUy,171373,4,spotify:track:2HznwV9951XB9S6Jz8IJUy
0.666,0.716,11,-3.724,0,0.146,0.514,0,0.569,0.755,81.968,audio_features,0xfc5fhSz1FmSTvwDOwTR8,,https://api.spotify.com/v1/tracks/0xfc5fhSz1FmSTvwDOwTR8,https://api.spotify.com/v1/audio-analysis/0xfc5fhSz1FmSTvwDOwTR8,177987,4,spotify:track:0xfc5fhSz1FmSTvwDOwTR8
0.678,0.552,5,-5.182,0,0.0467,0.0839,0,0.117,0.465,83.106,audio_features,4qGqErATT5F1RHayEJbOtT,,https://api.spotify.com/v1/tracks/4qGqErATT5F1RHayEJbOtT,https://api.spotify.com/v1/audio-analysis/4qGqErATT5F1RHayEJbOtT,165013,4,spotify:track:4qGqErATT5F1RHayEJbOtT
0.751,0.781,0,-5.277,1,0.0546,0.0207,3.19E-05,0.0405,0.775,143.024,audio_features,5Wi1nGdQoyMxwFwKYxiaeN,,https://api.spotify.com/v1/tracks/5Wi1nGdQoyMxwFwKYxiaeN,https://api.spotify.com/v1/audio-analysis/5Wi1nGdQoyMxwFwKYxiaeN,171007,4,spotify:track:5Wi1nGdQoyMxwFwKYxiaeN
0.96,0.75,8,-3.61,1,0.085,0.128,3.69E-05,0.142,0.352,130.029,audio_features,6PZo5se6fU1qBkwB7xWoM2,,https://api.spotify.com/v1/tracks/6PZo5se6fU1qBkwB7xWoM2,https://api.spotify.com/v1/audio-analysis/6PZo5se6fU1qBkwB7xWoM2,178953,4,spotify:track:6PZo5se6fU1qBkwB7xWoM2
0.463,0.307,11,-6.774,1,0.0283,0.339,0,0.147,0.157,127.518,audio_features,2rZ9DFCQ1BvqGhEpwZY4xU,,https://api.spotify.com/v1/tracks/2rZ9DFCQ1BvqGhEpwZY4xU,https://api.spotify.com/v1/audio-analysis/2rZ9DFCQ1BvqGhEpwZY4xU,234553,4,spotify:track:2rZ9DFCQ1BvqGhEpwZY4xU
0.583,0.78,0,-3.275,0,0.0359,0.0952,0,0.2,0.269,105.158,audio_features,6rEskoR1IPe8099gp8N5AL,,https://api.spotify.com/v1/tracks/6rEskoR1IPe8099gp8N5AL,https://api.spotify.com/v1/audio-analysis/6rEskoR1IPe8099gp8N5AL,178947,4,spotify:track:6rEskoR1IPe8099gp8N5AL
0.691,0.952,5,-1.756,1,0.0837,0.184,0,0.106,0.823,99.995,audio_features,7CmjviM3EY4Xi7w8VzeULP,,https://api.spotify.com/v1/tracks/7CmjviM3EY4Xi7w8VzeULP,https://api.spotify.com/v1/audio-analysis/7CmjviM3EY4Xi7w8VzeULP,171840,4,spotify:track:7CmjviM3EY4Xi7w8VzeULP
0.577,0.864,10,-0.98,0,0.0812,0.0166,0,0.48,0.751,177.972,audio_features,1viV8VmcnieDaPOFSri8YO,,https://api.spotify.com/v1/tracks/1viV8VmcnieDaPOFSri8YO,https://api.spotify.com/v1/audio-analysis/1viV8VmcnieDaPOFSri8YO,197547,4,spotify:track:1viV8VmcnieDaPOFSri8YO
0.802,0.896,1,-3.45,1,0.122,0.28,0,0.52,0.248,110.002,audio_features,4e2ySWd3bTj5KSiyJN3ndG,,https://api.spotify.com/v1/tracks/4e2ySWd3bTj5KSiyJN3ndG,https://api.spotify.com/v1/audio-analysis/4e2ySWd3bTj5KSiyJN3ndG,184503,4,spotify:track:4e2ySWd3bTj5KSiyJN3ndG
0.725,0.92,2,-2.196,1,0.17,0.119,0,0.298,0.69,96.035,audio_features,48FbddQqJQzVP0CTkV8TZg,,https://api.spotify.com/v1/tracks/48FbddQqJQzVP0CTkV8TZg,https://api.spotify.com/v1/audio-analysis/48FbddQqJQzVP0CTkV8TZg,186427,4,spotify:track:48FbddQqJQzVP0CTkV8TZg
0.439,0.564,6,-6.711,1,0.0408,0.408,0,0.108,0.167,131.715,audio_features,3LUkaacGXrVcn8jo29Vymi,,https://api.spotify.com/v1/tracks/3LUkaacGXrVcn8jo29Vymi,https://api.spotify.com/v1/audio-analysis/3LUkaacGXrVcn8jo29Vymi,256173,4,spotify:track:3LUkaacGXrVcn8jo29Vymi
0.44,0.396,1,-6.205,1,0.0301,0.616,0,0.118,0.341,123.924,audio_features,7M3POeMOBCs6pwtDkVhBTi,,https://api.spotify.com/v1/tracks/7M3POeMOBCs6pwtDkVhBTi,https://api.spotify.com/v1/audio-analysis/7M3POeMOBCs6pwtDkVhBTi,259133,4,spotify:track:7M3POeMOBCs6pwtDkVhBTi
0.768,0.445,10,-11.168,1,0.0431,0.589,0,0.115,0.841,127.984,audio_features,3pL4fo9hYcN6NrqQvGagBh,,https://api.spotify.com/v1/tracks/3pL4fo9hYcN6NrqQvGagBh,https://api.spotify.com/v1/audio-analysis/3pL4fo9hYcN6NrqQvGagBh,181175,4,spotify:track:3pL4fo9hYcN6NrqQvGagBh
0.797,0.873,4,-4.286,0,0.0591,0.121,3.63E-05,0.121,0.435,104.002,audio_features,31cPtAsM5gjCeQYhlwbIBD,,https://api.spotify.com/v1/tracks/31cPtAsM5gjCeQYhlwbIBD,https://api.spotify.com/v1/audio-analysis/31cPtAsM5gjCeQYhlwbIBD,182933,4,spotify:track:31cPtAsM5gjCeQYhlwbIBD
0.7,0.755,0,-3.847,1,0.212,0.475,0,0.0394,0.656,135.981,audio_features,38WfR73vuaWr2mIOjw9mLU,,https://api.spotify.com/v1/tracks/38WfR73vuaWr2mIOjw9mLU,https://api.spotify.com/v1/audio-analysis/38WfR73vuaWr2mIOjw9mLU,175760,4,spotify:track:38WfR73vuaWr2mIOjw9mLU
0.355,0.463,6,-5.353,1,0.0326,0.683,0,0.114,0.27,129.584,audio_features,64104XJ1QlSXdsMkZJ8tnd,,https://api.spotify.com/v1/tracks/64104XJ1QlSXdsMkZJ8tnd,https://api.spotify.com/v1/audio-analysis/64104XJ1QlSXdsMkZJ8tnd,211613,4,spotify:track:64104XJ1QlSXdsMkZJ8tnd
0.742,0.896,1,-3.437,1,0.05,0.0307,0,0.0748,0.71,120.956,audio_features,1CbdvkjFxRkMNu3M2Cq1Hc,,https://api.spotify.com/v1/tracks/1CbdvkjFxRkMNu3M2Cq1Hc,https://api.spotify.com/v1/audio-analysis/1CbdvkjFxRkMNu3M2Cq1Hc,178307,4,spotify:track:1CbdvkjFxRkMNu3M2Cq1Hc
0.594,0.789,11,-4.137,0,0.074,0.191,0,0.25,0.631,86.968,audio_features,4Zdw9Oh04fFclpTPXVH6y6,,https://api.spotify.com/v1/tracks/4Zdw9Oh04fFclpTPXVH6y6,https://api.spotify.com/v1/audio-analysis/4Zdw9Oh04fFclpTPXVH6y6,226467,4,spotify:track:4Zdw9Oh04fFclpTPXVH6y6
0.697,0.703,1,-4.16,0,0.0389,0.221,0,0.113,0.528,131.991,audio_features,0FKgAMwHRaJANpIiCInC2h,,https://api.spotify.com/v1/tracks/0FKgAMwHRaJANpIiCInC2h,https://api.spotify.com/v1/audio-analysis/0FKgAMwHRaJANpIiCInC2h,211733,4,spotify:track:0FKgAMwHRaJANpIiCInC2h
0.437,0.729,10,-4.799,1,0.0691,0.389,0,0.16,0.388,174.27,audio_features,6jXJlfZ3O43XYbiIJIpVB4,,https://api.spotify.com/v1/tracks/6jXJlfZ3O43XYbiIJIpVB4,https://api.spotify.com/v1/audio-analysis/6jXJlfZ3O43XYbiIJIpVB4,221733,4,spotify:track:6jXJlfZ3O43XYbiIJIpVB4
0.587,0.822,1,-3.314,0,0.0401,0.157,0,0.381,0.619,130.001,audio_features,6CO2Pilo39SdzIWH4bn6Ux,,https://api.spotify.com/v1/tracks/6CO2Pilo39SdzIWH4bn6Ux,https://api.spotify.com/v1/audio-analysis/6CO2Pilo39SdzIWH4bn6Ux,224949,4,spotify:track:6CO2Pilo39SdzIWH4bn6Ux
0.509,0.846,9,-4.842,1,0.0675,0.179,0,0.264,0.558,156.089,audio_features,5FbxrTeMrO3zbLe3uLbYH7,,https://api.spotify.com/v1/tracks/5FbxrTeMrO3zbLe3uLbYH7,https://api.spotify.com/v1/audio-analysis/5FbxrTeMrO3zbLe3uLbYH7,197308,4,spotify:track:5FbxrTeMrO3zbLe3uLbYH7
0.868,0.647,1,-5.081,1,0.0758,0.0294,0,0.0363,0.427,130.007,audio_features,1Bu2ogfsVZauj3IOvKJSNy,,https://api.spotify.com/v1/tracks/1Bu2ogfsVZauj3IOvKJSNy,https://api.spotify.com/v1/audio-analysis/1Bu2ogfsVZauj3IOvKJSNy,219107,4,spotify:track:1Bu2ogfsVZauj3IOvKJSNy
0.749,0.841,11,-3.033,0,0.13,0.101,0,0.214,0.573,104.035,audio_features,7D6kLCaqE1WUwHCOSHPWJe,,https://api.spotify.com/v1/tracks/7D6kLCaqE1WUwHCOSHPWJe,https://api.spotify.com/v1/audio-analysis/7D6kLCaqE1WUwHCOSHPWJe,221987,4,spotify:track:7D6kLCaqE1WUwHCOSHPWJe
0.766,0.839,9,-2.62,1,0.0408,0.172,0,0.11,0.475,99.998,audio_features,2XeRqG1KqX9WV0LeNaL5Ze,,https://api.spotify.com/v1/tracks/2XeRqG1KqX9WV0LeNaL5Ze,https://api.spotify.com/v1/audio-analysis/2XeRqG1KqX9WV0LeNaL5Ze,200960,4,spotify:track:2XeRqG1KqX9WV0LeNaL5Ze
0.508,0.302,0,-9.103,1,0.0379,0.813,1.09E-06,0.109,0.255,126.799,audio_features,0LY4jOJChwNOYUp2dTNEss,,https://api.spotify.com/v1/tracks/0LY4jOJChwNOYUp2dTNEss,https://api.spotify.com/v1/audio-analysis/0LY4jOJChwNOYUp2dTNEss,235920,4,spotify:track:0LY4jOJChwNOYUp2dTNEss
0.768,0.827,9,-2.759,1,0.0382,0.132,8.00E-05,0.0795,0.799,143.035,audio_features,2uIZvCteW9ZapDvSkfRJ69,,https://api.spotify.com/v1/tracks/2uIZvCteW9ZapDvSkfRJ69,https://api.spotify.com/v1/audio-analysis/2uIZvCteW9ZapDvSkfRJ69,191640,4,spotify:track:2uIZvCteW9ZapDvSkfRJ69
0.805,0.765,7,-4.303,1,0.0512,0.0139,1.12E-06,0.257,0.782,118.99,audio_features,4KbAeP4MzcufUQUPjqTFyJ,,https://api.spotify.com/v1/tracks/4KbAeP4MzcufUQUPjqTFyJ,https://api.spotify.com/v1/audio-analysis/4KbAeP4MzcufUQUPjqTFyJ,175893,4,spotify:track:4KbAeP4MzcufUQUPjqTFyJ
0.771,0.636,6,-3.882,0,0.0481,0.164,0.00062,0.104,0.315,105.88,audio_features,5bXiPL39Zz9ADxgB9CG4eF,,https://api.spotify.com/v1/tracks/5bXiPL39Zz9ADxgB9CG4eF,https://api.spotify.com/v1/audio-analysis/5bXiPL39Zz9ADxgB9CG4eF,181853,4,spotify:track:5bXiPL39Zz9ADxgB9CG4eF
0.753,0.739,4,-4.195,0,0.0858,0.0181,9.98E-05,0.0593,0.7,112.026,audio_features,5fu1d5IE7fSnFPZ0hydoq0,,https://api.spotify.com/v1/tracks/5fu1d5IE7fSnFPZ0hydoq0,https://api.spotify.com/v1/audio-analysis/5fu1d5IE7fSnFPZ0hydoq0,164707,4,spotify:track:5fu1d5IE7fSnFPZ0hydoq0
0.507,0.741,1,-4.857,1,0.0648,0.184,0.0104,0.0916,0.257,78.465,audio_features,0xUeLKG6g1vGXSlHDsLKAf,,https://api.spotify.com/v1/tracks/0xUeLKG6g1vGXSlHDsLKAf,https://api.spotify.com/v1/audio-analysis/0xUeLKG6g1vGXSlHDsLKAf,380880,4,spotify:track:0xUeLKG6g1vGXSlHDsLKAf
0.772,0.88,1,-4.574,1,0.061,0.0729,0,0.145,0.686,107.029,audio_features,21YNLIVSqtfGseAVrLnz7R,,https://api.spotify.com/v1/tracks/21YNLIVSqtfGseAVrLnz7R,https://api.spotify.com/v1/audio-analysis/21YNLIVSqtfGseAVrLnz7R,221413,4,spotify:track:21YNLIVSqtfGseAVrLnz7R
0.67,0.723,0,-5.375,0,0.046,0.1,0,0.0844,0.377,142.007,audio_features,6dh7woGX8OfRUFanTAGhp4,,https://api.spotify.com/v1/tracks/6dh7woGX8OfRUFanTAGhp4,https://api.spotify.com/v1/audio-analysis/6dh7woGX8OfRUFanTAGhp4,190320,4,spotify:track:6dh7woGX8OfRUFanTAGhp4
0.785,0.728,9,-4.712,0,0.0361,0.407,0.00676,0.325,0.573,122.967,audio_features,4mSb6RA9eJnXuMWChHLpgn,,https://api.spotify.com/v1/tracks/4mSb6RA9eJnXuMWChHLpgn,https://api.spotify.com/v1/audio-analysis/4mSb6RA9eJnXuMWChHLpgn,180662,4,spotify:track:4mSb6RA9eJnXuMWChHLpgn
0.784,0.52,2,-10.438,1,0.0316,0.11,0.833,0.233,0.901,120,audio_features,5UwtK1ivT8kvtVmN8886VC,,https://api.spotify.com/v1/tracks/5UwtK1ivT8kvtVmN8886VC,https://api.spotify.com/v1/audio-analysis/5UwtK1ivT8kvtVmN8886VC,174253,4,spotify:track:5UwtK1ivT8kvtVmN8886VC
0.591,0.636,4,-3.39,0,0.0481,0.231,0,0.0957,0.226,179.953,audio_features,3hDB8HsTgd3TePDsEulE97,,https://api.spotify.com/v1/tracks/3hDB8HsTgd3TePDsEulE97,https://api.spotify.com/v1/audio-analysis/3hDB8HsTgd3TePDsEulE97,171373,3,spotify:track:3hDB8HsTgd3TePDsEulE97
0.767,0.863,1,-2.799,1,0.0676,0.117,0,0.238,0.804,132.008,audio_features,3axUFP2RsTNTtz3gh3M8jK,,https://api.spotify.com/v1/tracks/3axUFP2RsTNTtz3gh3M8jK,https://api.spotify.com/v1/audio-analysis/3axUFP2RsTNTtz3gh3M8jK,179093,4,spotify:track:3axUFP2RsTNTtz3gh3M8jK
0.58,0.678,4,-5.078,0,0.36,0.0407,0,0.12,0.349,86.592,audio_features,6PQB42elTCFABaEyY7WX7R,,https://api.spotify.com/v1/tracks/6PQB42elTCFABaEyY7WX7R,https://api.spotify.com/v1/audio-analysis/6PQB42elTCFABaEyY7WX7R,134388,4,spotify:track:6PQB42elTCFABaEyY7WX7R
0.5,0.705,7,-2.751,1,0.143,0.0244,0,0.117,0.606,185.938,audio_features,0EMSRWD0GpsNObz1aBDAPn,,https://api.spotify.com/v1/tracks/0EMSRWD0GpsNObz1aBDAPn,https://api.spotify.com/v1/audio-analysis/0EMSRWD0GpsNObz1aBDAPn,153467,4,spotify:track:0EMSRWD0GpsNObz1aBDAPn
0.792,0.603,0,-6.207,1,0.0662,0.217,1.86E-05,0.216,0.421,115.027,audio_features,6jSnUhuqsXWsmlTxvRDzl3,,https://api.spotify.com/v1/tracks/6jSnUhuqsXWsmlTxvRDzl3,https://api.spotify.com/v1/audio-analysis/6jSnUhuqsXWsmlTxvRDzl3,212427,4,spotify:track:6jSnUhuqsXWsmlTxvRDzl3
0.771,0.691,1,-6.327,1,0.0428,0.0961,0,0.558,0.622,117.998,audio_features,6OmHcaaSV2xVENrnL7Ep8v,,https://api.spotify.com/v1/tracks/6OmHcaaSV2xVENrnL7Ep8v,https://api.spotify.com/v1/audio-analysis/6OmHcaaSV2xVENrnL7Ep8v,178973,4,spotify:track:6OmHcaaSV2xVENrnL7Ep8v
0.665,0.693,1,-4.496,0,0.0317,0.00905,0,0.108,0.525,110.953,audio_features,4J1AUUtkxefSV7FpwmdQzR,,https://api.spotify.com/v1/tracks/4J1AUUtkxefSV7FpwmdQzR,https://api.spotify.com/v1/audio-analysis/4J1AUUtkxefSV7FpwmdQzR,190114,4,spotify:track:4J1AUUtkxefSV7FpwmdQzR
0.622,0.786,11,-3.539,0,0.0845,0.193,0,0.286,0.817,159.964,audio_features,6bk9pQwgyR4ihccicvOL9L,,https://api.spotify.com/v1/tracks/6bk9pQwgyR4ihccicvOL9L,https://api.spotify.com/v1/audio-analysis/6bk9pQwgyR4ihccicvOL9L,209124,4,spotify:track:6bk9pQwgyR4ihccicvOL9L
0.717,0.775,6,-3.753,1,0.154,0.0109,0,0.0561,0.619,99.97,audio_features,07yTrKM5LJmKFfLyASA7O8,,https://api.spotify.com/v1/tracks/07yTrKM5LJmKFfLyASA7O8,https://api.spotify.com/v1/audio-analysis/07yTrKM5LJmKFfLyASA7O8,167533,4,spotify:track:07yTrKM5LJmKFfLyASA7O8
0.735,0.783,9,-4.254,0,0.117,0.465,0,0.414,0.408,94.005,audio_features,1zdl1HSCwuhwPIof0eADzj,,https://api.spotify.com/v1/tracks/1zdl1HSCwuhwPIof0eADzj,https://api.spotify.com/v1/audio-analysis/1zdl1HSCwuhwPIof0eADzj,176173,4,spotify:track:1zdl1HSCwuhwPIof0eADzj
0.783,0.849,9,-2.066,1,0.176,0.108,0,0.101,0.799,122.99,audio_features,4LKcNaDtBhpTN4rUVuRj0B,,https://api.spotify.com/v1/tracks/4LKcNaDtBhpTN4rUVuRj0B,https://api.spotify.com/v1/audio-analysis/4LKcNaDtBhpTN4rUVuRj0B,199853,4,spotify:track:4LKcNaDtBhpTN4rUVuRj0B
